State Code,Firms,Labeler codecode Product Package Size,Product code,Package size Size,Period Covered,FDA Approved drug name,Generic/Brand,Application #,Comments,Gen availability,Name of Gen,Date of Gen availability,Price issue,ANDA APP#,Units Reimbursed,No. of Prescriptions,Total Amount Reimbursed,Medicaid Amount Reimbursed,Non-Medicaid Amount Reimbursed,
FL,,91,3707,9,20044,UNIVASC MO,,,,,,,,,175519,5759,515227.96,0,0,
FL,,91,3712,1,20044,UNIRETIC 7,,,,,,,,,208292,6766,606021.59,0,0,
FL,,91,3715,1,20044,UNIVASC MO,,,,,,,,,230112,7461,669305.22,0,0,
FL,,91,3720,1,20044,UNIRETIC 1,,,,,,,,,43064,1432,125344.71,0,0,
FL,,91,3725,1,20044,UNIRETIC 1,,,,,,,,,51122,1715,150109.07,0,0,
FL,,91,4085,1,20044,VERELAN PM,,,,,,,,,57030,1890,165137.01,0,0,
FL,,91,4086,1,20044,VERELAN PM,,,,,,,,,64372,2138,186840.42,0,0,
FL,,91,4087,1,20044,VERELAN PM,,,,,,,,,18891,625,54176.06,0,0,
FL,,91,4122,1,20044,KU-ZYME CA,,,,,,,,,22528,766,65039.12,0,0,
FL,,91,4150,60,20044,CALCIFEROL,,,,,,,,,25610,862,73084.48,0,0,
FL,,91,4175,1,20044,KUTRASE CA,,,,,,,,,27242,918,78882.74,0,0,
FL,,91,4401,23,20044,COLYTE RX ,,,,,,,,,40551,1368,117680.19,0,0,
FL,,91,4401,49,20044,COLYTE RX ,,,,,,,,,44162,1516,128885.26,0,0,
FL,,91,4403,5,20044,COLYTE FLA,,,,,,,,,53141,1828,152615,0,0,
FL,,91,4403,13,20044,COLYTE FLA,,,,,,,,,54217,1877,158027.2,0,0,
FL,,91,4532,16,20044,LEVSIN ELI,,,,,,,,,850,47,3291.11,0,0,
FL,,91,4538,15,20044,LEVSIN DRO,,,,,,,,,886,43,3402.55,0,0,
FL,,91,4640,24,20044,PROCTOCREA,,,,,,,,,200,6,743.21,0,0,
FL,,91,6701,63,20044,REGLAN 10 ,,,,,,,,,170,5,525.92,0,0,
FL,,91,7036,23,20044,COLYTE W/F,,,,,,,,,560,13,1702.23,0,0,
FL,,91,7429,63,20044,ROBAXIN 50,,,,,,,,,130,4,397.02,0,0,
FL,,91,7449,63,20044,ROBAXIN - ,,,,,,,,,336,8,324.88,0,0,
FL,,93,14,16,20044,CHLORHEXID,,,,,,,,,294,4,271.58,0,0,
FL,,93,17,1,20044,MOEXIPRIL ,,,,,,,,,168,1,123,0,0,
FL,,93,26,1,20044,ENALAPRIL ,,,,,,,,,504,3,364.83,0,0,
FL,,93,27,1,20044,ENALAPRIL ,,,,,,,,,168,1,121.61,0,0,
FL,,93,28,1,20044,ENALAPRIL ,,,,,,,,,7,1,26.52,0,0,
FL,,93,28,10,20044,ENALAPRIL ,,,,,,,,,126,5,429.83,0,0,
FL,,93,29,1,20044,ENALAPRIL ,,,,,,,,,730,32,2195.86,0,0,
FL,,93,29,10,20044,ENALAPRIL ,,,,,,,,,698,30,2095.56,0,0,
FL,,93,33,1,20044,OXYCODONE ,,,,,,,,,879,36,2604.07,0,0,
FL,,93,50,1,20044,ACETAMINOP,,,,,,,,,707,29,2094.24,0,0,
FL,,93,50,10,20044,ACETAMINOP,,,,,,,,,14,1,50.37,0,0,
FL,,93,53,1,20044,BUSPIRONE ,,,,,,,,,120,8,427.92,0,0,
FL,,93,53,5,20044,BUSPIRONE ,,,,,,,,,63,3,217.89,0,0,
FL,,93,54,1,20044,BUSPIRONE ,,,,,,,,,56,2,149.69,0,0,
FL,,93,54,5,20044,BUSPIRONE ,,,,,,,,,500,1,8.87,0,0,
FL,,93,58,1,20044,TRAMADOL H,,,,,,,,,84,4,254.02,0,0,
FL,,93,58,5,20044,TRAMADOL H,,,,,,,,,98,5,294.5,0,0,
FL,,93,76,1,20044,ISOSORBIDE,,,,,,,,,98,6,298.73,0,0,
FL,,93,76,5,20044,ISOSORBIDE,,,,,,,,,98,4,293.53,0,0,
FL,,93,88,1,20044,SULFAMETHO,,,,,,,,,154,8,468.53,0,0,
FL,,93,88,5,20044,SULFAMETHO,,,,,,,,,140,7,420.11,0,0,
FL,,93,89,1,20044,SULFAMETHO,,,,,,,,,252,12,753.38,0,0,
FL,,93,89,5,20044,SULFAMETHO,,,,,,,,,214,214,11074.09,0,0,
FL,,93,90,1,20044,CARBAMAZEP,,,,,,,,,177,177,9223.77,0,0,
FL,,93,91,1,20044,CAPTOPRIL ,,,,,,,,,131,131,6670.29,0,0,
FL,,93,91,10,20044,CAPTOPRIL ,,,,,,,,,77,77,3942.68,0,0,
FL,,93,92,1,20044,CAPTOPRIL ,,,,,,,,,58,57,3000.2,0,0,
FL,,93,92,10,20044,CAPTOPRIL ,,,,,,,,,42,42,2194.92,0,0,
FL,,93,97,1,20044,CAPTOPRIL ,,,,,,,,,23,23,1164.86,0,0,
FL,,93,97,10,20044,CAPTOPRIL ,,,,,,,,,24,24,1240.8,0,0,
FL,,93,98,1,20044,CAPTOPRIL ,,,,,,,,,4,4,209.04,0,0,
FL,,93,109,1,20044,CARBAMAZEP,,,,,,,,,7,7,365.82,0,0,
FL,,93,109,10,20044,CARBAMAZEP,,,,,,,,,9,9,465.86,0,0,
FL,,93,111,1,20044,CIMETIDINE,,,,,,,,,6,6,310.2,0,0,
FL,,93,112,1,20044,CIMETIDINE,,,,,,,,,2315,2314,108342.83,0,0,
FL,,93,113,1,20044,CIMETIDINE,,,,,,,,,3187,3185,140847.8,0,0,
FL,,93,113,5,20044,CIMETIDINE,,,,,,,,,2692,2692,127751.2,0,0,
FL,,93,129,1,20044,ESTAZOLAM ,,,,,,,,,2543,2543,119612.57,0,0,
FL,,93,130,1,20044,ESTAZOLAM ,,,,,,,,,250,6,37.72,0,0,
FL,,93,147,1,20044,NAPROXEN T,,,,,,,,,81,3,16.69,0,0,
FL,,93,147,5,20044,NAPROXEN T,,,,,,,,,191,5,30.57,0,0,
FL,,93,148,1,20044,NAPROXEN T,,,,,,,,,30,1,5.71,0,0,
FL,,93,148,5,20044,NAPROXEN T,,,,,,,,,60,1,7.19,0,0,
FL,,93,148,10,20044,NAPROXEN T,,,,,,,,,20,1,5.22,0,0,
FL,,93,149,1,20044,NAPROXEN T,,,,,,,,,200,2,15.92,0,0,
FL,,93,149,5,20044,NAPROXEN T,,,,,,,,,330,4,28.49,0,0,
FL,,93,149,10,20044,NAPROXEN T,,,,,,,,,530,7,53.98,0,0,
FL,,93,150,1,20044,ACETAMINOP,,,,,,,,,490,7,51.69,0,0,
FL,,93,150,10,20044,ACETAMINOP,,,,,,,,,90,1,9.39,0,0,
FL,,93,154,1,20044,TICLOPIDIN,,,,,,,,,60,2,11.9,0,0,
FL,,93,176,1,20044,CAPTOPRIL/,,,,,,,,,60,1,7.67,0,0,
FL,,93,177,1,20044,CAPTOPRIL/,,,,,,,,,219,4,40.25,0,0,
FL,,93,181,1,20044,CAPTOPRIL/,,,,,,,,,424,10,87.49,0,0,
FL,,93,182,1,20044,CAPTOPRIL/,,,,,,,,,584,11,108.75,0,0,
FL,,93,237,56,20044,FLUCONAZOL,,,,,,,,,464,12,98.91,0,0,
FL,,93,248,31,20044,CLOTRIMAZO,,,,,,,,,40,1,8.49,0,0,
FL,,93,248,43,20044,CLOTRIMAZO,,,,,,,,,30,1,7.43,0,0,
FL,,93,262,15,20044,FLUOCINONI,,,,,,,,,20,1,6.36,0,0,
FL,,93,262,30,20044,FLUOCINONI,,,,,,,,,60,1,10.62,0,0,
FL,,93,262,92,20044,FLUOCINONI,,,,,,,,,120,2,21.24,0,0,
FL,,93,263,15,20044,FLUOCINONI,,,,,,,,,120,2,21.24,0,0,
FL,,93,263,30,20044,FLUOCINONI,,,,,,,,,270,3,41.46,0,0,
FL,,93,263,92,20044,FLUOCINONI,,,,,,,,,225,4,37.75,0,0,
FL,,93,264,15,20044,FLUOCINONI,,,,,,,,,21,1,6.47,0,0,
FL,,93,264,30,20044,FLUOCINONI,,,,,,,,,333,9,44741.97,0,0,
FL,,93,264,92,20044,FLUOCINONI,,,,,,,,,470,13,61410.67,0,0,
FL,,93,265,92,20044,FLUOCINONI,,,,,,,,,270,8,35076.19,0,0,
FL,,93,266,39,20044,FLUOCINONI,,,,,,,,,520,19,67569.38,0,0,
FL,,93,280,1,20044,BUPROPION ,,,,,,,,,90,5,12059.14,0,0,
FL,,93,290,1,20044,BUPROPION ,,,,,,,,,184,8,24196.94,0,0,
FL,,93,292,1,20044,CARBIDOPA/,,,,,,,,,248,12,32336.09,0,0,
FL,,93,292,5,20044,CARBIDOPA/,,,,,,,,,460,32,59837.31,0,0,
FL,,93,293,1,20044,CARBIDOPA/,,,,,,,,,782,7,1207.25,0,0,
FL,,93,293,5,20044,CARBIDOPA/,,,,,,,,,602,4,923.52,0,0,
FL,,93,293,10,20044,CARBIDOPA/,,,,,,,,,540,3,818.75,0,0,
FL,,93,294,1,20044,CARBIDOPA/,,,,,,,,,360,2,543.72,0,0,
FL,,93,294,5,20044,CARBIDOPA/,,,,,,,,,4067,137,29548.78,0,0,
FL,,93,294,10,20044,CARBIDOPA/,,,,,,,,,4990,167,36700.89,0,0,
FL,,93,302,39,20044,BETAMETHAS,,,,,,,,,5910,196,42708.22,0,0,
FL,,93,308,1,20044,CLEMASTINE,,,,,,,,,7632,254,55027.83,0,0,
FL,,93,309,12,20044,CLEMASTINE,,,,,,,,,4,4,1513.52,0,0,
FL,,93,311,1,20044,LOPERAMIDE,,,,,,,,,2,2,756.76,0,0,
FL,,93,311,5,20044,LOPERAMIDE,,,,,,,,,3,3,1122.03,0,0,
FL,,93,314,1,20044,KETOROLAC ,,,,,,,,,3,3,1122.03,0,0,
FL,,93,318,1,20044,DILTIAZEM ,,,,,,,,,1117,340,17371.62,0,0,
FL,,93,318,5,20044,DILTIAZEM ,,,,,,,,,1141,345,17926.63,0,0,
FL,,93,319,1,20044,DILTIAZEM ,,,,,,,,,1330,396,20659.28,0,0,
FL,,93,319,5,20044,DILTIAZEM ,,,,,,,,,1156,357,17950.66,0,0,
FL,,93,320,1,20044,DILTIAZEM ,,,,,,,,,124,23,4231.01,0,0,
FL,,93,321,1,20044,DILTIAZEM ,,,,,,,,,161,28,5505.31,0,0,
FL,,93,350,1,20044,ACETAMINOP,,,,,,,,,78,13,2636.66,0,0,
FL,,93,350,5,20044,ACETAMINOP,,,,,,,,,27,5,913.99,0,0,
FL,,93,350,10,20044,ACETAMINOP,,,,,,,,,26,1,16.63,0,0,
FL,,93,490,1,20044,PROPOXYPHE,,,,,,,,,78,3,49.89,0,0,
FL,,93,490,5,20044,PROPOXYPHE,,,,,,,,,1380,6,106.14,0,0,
FL,,93,506,87,20044,CIMETIDINE,,,,,,,,,270,3,54.95,0,0,
FL,,93,536,1,20044,NAPROXEN S,,,,,,,,,80,2,20.98,0,0,
FL,,93,536,5,20044,NAPROXEN S,,,,,,,,,75,2,17.34,0,0,
FL,,93,536,10,20044,NAPROXEN S,,,,,,,,,460,5,208.33,0,0,
FL,,93,537,1,20044,NAPROXEN S,,,,,,,,,1506,13,680.86,0,0,
FL,,93,537,5,20044,NAPROXEN S,,,,,,,,,1260,10,564.43,0,0,
FL,,93,537,10,20044,NAPROXEN S,,,,,,,,,672,8,312.65,0,0,
FL,,93,542,1,20044,CHLORZOXAZ,,,,,,,,,540,3,237.73,0,0,
FL,,93,542,5,20044,CHLORZOXAZ,,,,,,,,,640,4,295.21,0,0,
FL,,93,576,6,20044,LOVASTATIN,,,,,,,,,840,6,386.39,0,0,
FL,,93,576,10,20044,LOVASTATIN,,,,,,,,,1110,8,510.88,0,0,
FL,,93,637,1,20044,TRAZODONE ,,,,,,,,,3062,29,4094.02,0,0,
FL,,93,637,10,20044,TRAZODONE ,,,,,,,,,1514,17,2118.83,0,0,
FL,,93,638,1,20044,TRAZODONE ,,,,,,,,,912,11,1313.71,0,0,
FL,,93,638,10,20044,TRAZODONE ,,,,,,,,,612,7,886.64,0,0,
FL,,93,657,1,20044,CALCITRIOL,,,,,,,,,736,6,1008.78,0,0,
FL,,93,658,1,20044,CALCITRIOL,,,,,,,,,723,7,1000.17,0,0,
FL,,93,661,16,20044,ALBUTEROL ,,,,,,,,,720,6,1038.54,0,0,
FL,,93,670,5,20044,GEMFIBROZI,,,,,,,,,720,6,1038.54,0,0,
FL,,93,670,6,20044,GEMFIBROZI,,,,,,,,,2670,46,11534.08,0,0,
FL,,93,671,39,20044,BETAMETHAS,,,,,,,,,2171,36,9682.64,0,0,
FL,,93,673,15,20044,BETAMETHAS,,,,,,,,,1782,39,7848.78,0,0,
FL,,93,673,95,20044,BETAMETHAS,,,,,,,,,2638,50,11043.29,0,0,
FL,,93,711,1,20044,FLURBIPROF,,,,,,,,,90,1,1444.23,0,0,
FL,,93,711,5,20044,FLURBIPROF,,,,,,,,,52,51,5256.92,0,0,
FL,,93,733,1,20044,METOPROLOL,,,,,,,,,54,52,5548.54,0,0,
FL,,93,733,10,20044,METOPROLOL,,,,,,,,,46,46,4655.08,0,0,
FL,,93,734,1,20044,METOPROLOL,,,,,,,,,33,33,3414.99,0,0,
FL,,93,734,10,20044,METOPROLOL,,,,,,,,,0.2,26,6620.93,0,0,
FL,,93,741,1,20044,PROPOXYPHE,,,,,,,,,1,41,13313.68,0,0,
FL,,93,741,5,20044,PROPOXYPHE,,,,,,,,,229.8,52,12513.07,0,0,
FL,,93,741,10,20044,PROPOXYPHE,,,,,,,,,118.8,38,9176.02,0,0,
FL,,93,752,1,20044,ATENOLOL T,,,,,,,,,103.2,11,12700.12,0,0,
FL,,93,752,10,20044,ATENOLOL T,,,,,,,,,175.5,28,21737.09,0,0,
FL,,93,753,1,20044,ATENOLOL T,,,,,,,,,136.2,29,16889.87,0,0,
FL,,93,755,1,20044,DIFLUNISAL,,,,,,,,,207,23,24759.34,0,0,
FL,,93,755,5,20044,DIFLUNISAL,,,,,,,,,454,117,46521.05,0,0,
FL,,93,755,6,20044,DIFLUNISAL,,,,,,,,,390,129,44895.91,0,0,
FL,,93,756,1,20044,PIROXICAM ,,,,,,,,,625.4,151,73358.92,0,0,
FL,,93,757,1,20044,PIROXICAM ,,,,,,,,,907.2,192,98983.28,0,0,
FL,,93,757,5,20044,PIROXICAM ,,,,,,,,,313.5,14,10403.88,0,0,
FL,,93,760,1,20044,TERAZOSIN ,,,,,,,,,370.5,20,13121.47,0,0,
FL,,93,761,1,20044,TERAZOSIN ,,,,,,,,,503.5,24,21258.37,0,0,
FL,,93,762,1,20044,TERAZOSIN ,,,,,,,,,1.25,36,32628.64,0,0,
FL,,93,763,1,20044,TERAZOSIN ,,,,,,,,,2,1,448.36,0,0,
FL,,93,778,1,20044,CARBAMAZEP,,,,,,,,,455,88,98503.97,0,0,
FL,,93,782,1,20044,TAMOXIFEN ,,,,,,,,,451,84,99170.68,0,0,
FL,,93,782,56,20044,TAMOXIFEN ,,,,,,,,,461,89,102826.99,0,0,
FL,,93,784,6,20044,TAMOXIFEN ,,,,,,,,,469,97,102828,0,0,
FL,,93,784,86,20044,TAMOXIFEN ,,,,,,,,,15,2,3332.99,0,0,
FL,,93,787,10,20044,ATENOLOL T,,,,,,,,,30,3,6753.36,0,0,
FL,,93,793,1,20044,NICARDIPIN,,,,,,,,,62,8,13801.83,0,0,
FL,,93,794,1,20044,NICARDIPIN,,,,,,,,,109,14,24264.25,0,0,
FL,,93,810,1,20044,NORTRIPTYL,,,,,,,,,859,166,458947.86,0,0,
FL,,93,810,5,20044,NORTRIPTYL,,,,,,,,,944,189,504852.33,0,0,
FL,,93,811,1,20044,NORTRIPTYL,,,,,,,,,792,162,422879.39,0,0,
FL,,93,811,5,20044,NORTRIPTYL,,,,,,,,,711,149,379554.85,0,0,
FL,,93,812,1,20044,NORTRIPTYL,,,,,,,,,133,24,68934.75,0,0,
FL,,93,813,1,20044,NORTRIPTYL,,,,,,,,,230,42,124204.7,0,0,
FL,,93,813,5,20044,NORTRIPTYL,,,,,,,,,313,63,162022.03,0,0,
FL,,93,819,1,20044,NIFEDICAL ,,,,,,,,,420,91,219065.1,0,0,
FL,,93,819,55,20044,NIFEDIPINE,,,,,,,,,28,1,252.95,0,0,
FL,,93,832,1,20044,CLONAZEPAM,,,,,,,,,56,2,505.9,0,0,
FL,,93,832,5,20044,CLONAZEPAM,,,,,,,,,84,3,1522.56,0,0,
FL,,93,832,10,20044,CLONAZEPAM,,,,,,,,,56,2,1015.04,0,0,
FL,,93,833,1,20044,CLONAZEPAM,,,,,,,,,28,1,1010.84,0,0,
FL,,93,833,5,20044,CLONAZEPAM,,,,,,,,,28,1,999.08,0,0,
FL,,93,833,10,20044,CLONAZEPAM,,,,,,,,,84,3,3736.21,0,0,
FL,,93,834,1,20044,CLONAZEPAM,,,,,,,,,28,1,1262.51,0,0,
FL,,93,834,5,20044,CLONAZEPAM,,,,,,,,,84,3,3743.43,0,0,
FL,,93,840,15,20044,KETOCONAZO,,,,,,,,,56,2,2495.62,0,0,
FL,,93,840,30,20044,KETOCONAZO,,,,,,,,,84,3,4542.27,0,0,
FL,,93,840,92,20044,KETOCONAZO,,,,,,,,,84,3,4542.27,0,0,
FL,,93,851,1,20044,METRONIDAZ,,,,,,,,,84,3,5235.63,0,0,
FL,,93,851,5,20044,METRONIDAZ,,,,,,,,,56,2,3490.42,0,0,
FL,,93,851,52,20044,METRONIDAZ,,,,,,,,,48,2,4034.92,0,0,
FL,,93,852,5,20044,METRONIDAZ,,,,,,,,,28,1,2017.46,0,0,
FL,,93,852,53,20044,METRONIDAZ,,,,,,,,,28,2,2273.26,0,0,
FL,,93,854,1,20044,ACETA./BUT,,,,,,,,,154,7,12486.01,0,0,
FL,,93,863,1,20044,CIPROFLOXA,,,,,,,,,126,6,10097.94,0,0,
FL,,93,864,1,20044,CIPROFLOXA,,,,,,,,,140,6,11217.12,0,0,
FL,,93,865,53,20044,CIPROFLOXA,,,,,,,,,84,3,7459.63,0,0,
FL,,93,890,1,20044,PROPOXYPHE,,,,,,,,,175,6,15753.57,0,0,
FL,,93,890,5,20044,PROPOXYPHE,,,,,,,,,140,6,12371.44,0,0,
FL,,93,892,1,20044,ETODOLAC T,,,,,,,,,84,3,7384.54,0,0,
FL,,93,896,1,20044,FAMOTIDINE,,,,,,,,,180,5,8923.23,0,0,
FL,,93,896,10,20044,FAMOTIDINE,,,,,,,,,322,17,16119.2,0,0,
FL,,93,897,1,20044,FAMOTIDINE,,,,,,,,,429,22,21253.33,0,0,
FL,,93,900,1,20044,KETOCONAZO,,,,,,,,,743,40,36764.98,0,0,
FL,,93,900,5,20044,KETOCONAZO,,,,,,,,,3.8,1,432.56,0,0,
FL,,93,924,1,20044,OXAPROZIN ,,,,,,,,,19,2,2150.12,0,0,
FL,,93,926,6,20044,LOVASTATIN,,,,,,,,,7.6,1,850.89,0,0,
FL,,93,926,10,20044,LOVASTATIN,,,,,,,,,22.8,2,2548.43,0,0,
FL,,93,928,6,20044,LOVASTATIN,,,,,,,,,8630,196,51831.85,0,0,
FL,,93,948,1,20044,DICLOFENAC,,,,,,,,,10232,228,60320.32,0,0,
FL,,93,948,5,20044,DICLOFENAC,,,,,,,,,8653,186,50227.24,0,0,
FL,,93,956,1,20044,CLOMIPRAMI,,,,,,,,,9003,201,53208.43,0,0,
FL,,93,958,1,20044,CLOMIPRAMI,,,,,,,,,2393,309,75329.95,0,0,
FL,,93,960,1,20044,CLOMIPRAMI,,,,,,,,,2460,308,78153.09,0,0,
FL,,93,983,1,20044,NYSTATIN O,,,,,,,,,2751,340,85992.32,0,0,
FL,,93,1003,1,20044,BUSPIRONE ,,,,,,,,,2751,333,85738.38,0,0,
FL,,93,1003,5,20044,BUSPIRONE ,,,,,,,,,840,328,17914.88,0,0,
FL,,93,1005,1,20044,NAPROXEN D,,,,,,,,,910,347,19507.88,0,0,
FL,,93,1005,5,20044,NAPROXEN D,,,,,,,,,1042.5,394,22002.27,0,0,
FL,,93,1006,1,20044,NAPROXEN D,,,,,,,,,1255,480,26350.16,0,0,
FL,,93,1006,5,20044,NAPROXEN D,,,,,,,,,56827.5,21884,1202797.98,0,0,
FL,,93,1010,42,20044,MUPIROCIN ,,,,,,,,,59362.5,23020,1270337.63,0,0,
FL,,93,1015,1,20044,NABUMETONE,,,,,,,,,60472.5,23489,1280838.1,0,0,
FL,,93,1016,1,20044,NABUMETONE,,,,,,,,,59405,23048,1258005.63,0,0,
FL,,93,1021,1,20044,NIFEDIPINE,,,,,,,,,2,1,443.42,0,0,
FL,,93,1022,1,20044,NIFEDIPINE,,,,,,,,,19,6,280.74,0,0,
FL,,93,1023,1,20044,NIFEDIPINE,,,,,,,,,812,22,3012.56,0,0,
FL,,93,1024,6,20044,NEFAZODONE,,,,,,,,,848,19,3128.38,0,0,
FL,,93,1025,6,20044,NEFAZODONE,,,,,,,,,466,16,1707.07,0,0,
FL,,93,1026,6,20044,NEFAZODONE,,,,,,,,,732,23,2663.93,0,0,
FL,,93,1035,1,20044,LISINOPRIL,,,,,,,,,60,1,209.7,0,0,
FL,,93,1036,1,20044,LISINOPRIL,,,,,,,,,194,8,412.31,0,0,
FL,,93,1037,1,20044,LISINOPRIL,,,,,,,,,577,11,1177.86,0,0,
FL,,93,1037,5,20044,LISINOPRIL,,,,,,,,,497,7,977.75,0,0,
FL,,93,1038,1,20044,GABAPENTIN,,,,,,,,,880,12,1707.78,0,0,
FL,,93,1038,5,20044,GABAPENTIN,,,,,,,,,14,4,358.91,0,0,
FL,,93,1039,1,20044,GABAPENTIN,,,,,,,,,2,1,53.09,0,0,
FL,,93,1039,5,20044,GABAPENTIN,,,,,,,,,2.65,4,2805.25,0,0,
FL,,93,1040,1,20044,GABAPENTIN,,,,,,,,,54684.977,148,31636.17,0,0,
FL,,93,1040,5,20044,GABAPENTIN,,,,,,,,,57192.17,147,33656.66,0,0,
FL,,93,1041,1,20044,DICLOFENAC,,,,,,,,,46832.985,128,26318.09,0,0,
FL,,93,1042,1,20044,FLUOXETINE,,,,,,,,,45452.39,122,25930.37,0,0,
FL,,93,1043,1,20044,FLUOXETINE,,,,,,,,,1,1,11.26,0,0,
FL,,93,1044,1,20044,ENALAPRIL ,,,,,,,,,10,17,3914.31,0,0,
FL,,93,1048,1,20044,METFORMIN ,,,,,,,,,4,10,1196.17,0,0,
FL,,93,1048,5,20044,METFORMIN ,,,,,,,,,38,17,512.43,0,0,
FL,,93,1049,1,20044,METFORMIN ,,,,,,,,,25,11,336.37,0,0,
FL,,93,1049,5,20044,METFORMIN ,,,,,,,,,11,10,297.38,0,0,
FL,,93,1052,1,20044,ENALAPRIL ,,,,,,,,,1.6,16,2203.47,0,0,
FL,,93,1060,1,20044,SOTALOL HC,,,,,,,,,12,10,320.56,0,0,
FL,,93,1061,1,20044,SOTALOL HC,,,,,,,,,12,9,316.32,0,0,
FL,,93,1062,1,20044,SOTALOL HC,,,,,,,,,2.5,5,1087.71,0,0,
FL,,93,1063,1,20044,SOTALOL HC,,,,,,,,,3.3,7,3978.71,0,0,
FL,,93,1065,6,20044,NIZATIDINE,,,,,,,,,0.5,1,52.47,0,0,
FL,,93,1066,56,20044,NIZATIDINE,,,,,,,,,9.3,2,5066.76,0,0,
FL,,93,1087,1,20044,CEFACLOR E,,,,,,,,,3,1,1312.66,0,0,
FL,,93,1111,1,20044,LISINOPRIL,,,,,,,,,6,2,2625.32,0,0,
FL,,93,1112,1,20044,LISINOPRIL,,,,,,,,,510,3,663.81,0,0,
FL,,93,1112,10,20044,LISINOPRIL,,,,,,,,,72,2,100.38,0,0,
FL,,93,1113,1,20044,LISINOPRIL,,,,,,,,,60,1,26.06,0,0,
FL,,93,1113,10,20044,LISINOPRIL,,,,,,,,,120,2,50.32,0,0,
FL,,93,1114,1,20044,LISINOPRIL,,,,,,,,,120,2,89.52,0,0,
FL,,93,1114,10,20044,LISINOPRIL,,,,,,,,,90,2,69.26,0,0,
FL,,93,1115,1,20044,LISINOPRIL,,,,,,,,,270,4,199.31,0,0,
FL,,93,1115,5,20044,LISINOPRIL,,,,,,,,,60,1,44.76,0,0,
FL,,93,1118,1,20044,ETODOLAC E,,,,,,,,,3855,536,34448.34,0,0,
FL,,93,1122,1,20044,ETODOLAC E,,,,,,,,,4117,557,36868.04,0,0,
FL,,93,1173,10,20044,PENICILLIN,,,,,,,,,3588,490,31943.51,0,0,
FL,,93,1177,1,20044,NEOMYCIN S,,,,,,,,,3605,451,32113.49,0,0,
FL,,93,1389,43,20044,CROMOLYN S,,,,,,,,,352,48,3152.29,0,0,
FL,,93,2158,1,20044,TRIMETHOPR,,,,,,,,,327,51,2995.14,0,0,
FL,,93,2159,1,20044,TRIMETHOPR,,,,,,,,,374,60,3411.95,0,0,
FL,,93,2203,1,20044,METOCLOPRA,,,,,,,,,409,63,3701.45,0,0,
FL,,93,2203,5,20044,METOCLOPRA,,,,,,,,,767,101,6793.92,0,0,
FL,,93,2203,10,20044,METOCLOPRA,,,,,,,,,517,74,4703.82,0,0,
FL,,93,2204,1,20044,METOCLOPRA,,,,,,,,,399,55,3583.27,0,0,
FL,,93,2204,5,20044,METOCLOPRA,,,,,,,,,290,39,2559.07,0,0,
FL,,93,2210,1,20044,SUCRALFATE,,,,,,,,,51942.5,6374,462034.1,0,0,
FL,,93,2210,5,20044,SUCRALFATE,,,,,,,,,43993,5323,394321.92,0,0,
FL,,93,2238,1,20044,CEPHALEXIN,,,,,,,,,36216,4427,321645.02,0,0,
FL,,93,2240,1,20044,CEPHALEXIN,,,,,,,,,32372,3853,287362.75,0,0,
FL,,93,2263,1,20044,AMOXICILLI,,,,,,,,,1973,290,17219.99,0,0,
FL,,93,2264,1,20044,AMOXICILLI,,,,,,,,,1423,198,12794.69,0,0,
FL,,93,2267,1,20044,AMOXICILLI,,,,,,,,,1209,173,10831.72,0,0,
FL,,93,2268,1,20044,AMOXICILLI,,,,,,,,,1406,175,12331.51,0,0,
FL,,93,2268,5,20044,AMOXICILLI,,,,,,,,,440,2,371.51,0,0,
FL,,93,2274,34,20044,AMOXICILLI,,,,,,,,,24004,10,1880.86,0,0,
FL,,93,2275,34,20044,AMOXICILLI,,,,,,,,,286,4,246.61,0,0,
FL,,93,3107,1,20044,AMOXICILLI,,,,,,,,,519,7,208.24,0,0,
FL,,93,3107,5,20044,AMOXICILLI,,,,,,,,,1000,1,164.73,0,0,
FL,,93,3109,5,20044,AMOXICILLI,,,,,,,,,1100,2,182.95,0,0,
FL,,93,3109,53,20044,AMOXICILLI,,,,,,,,,600,2,103.63,0,0,
FL,,93,3123,1,20044,DICLOXACIL,,,,,,,,,1400,4,235.58,0,0,
FL,,93,3125,1,20044,DICLOXACIL,,,,,,,,,5602,20,990.44,0,0,
FL,,93,3127,1,20044,DISOPYRAMI,,,,,,,,,7607,26,1288.31,0,0,
FL,,93,3129,1,20044,DISOPYRAMI,,,,,,,,,2200,10,377.36,0,0,
FL,,93,3145,1,20044,CEPHALEXIN,,,,,,,,,22924,35,4226.55,0,0,
FL,,93,3145,5,20044,CEPHALEXIN,,,,,,,,,18803,17,3273.34,0,0,
FL,,93,3147,1,20044,CEPHALEXIN,,,,,,,,,22200,23,3684.73,0,0,
FL,,93,3147,5,20044,CEPHALEXIN,,,,,,,,,16875,24,2817.28,0,0,
FL,,93,3165,1,20044,MINOCYCLIN,,,,,,,,,1,1,599.29,0,0,
FL,,93,3167,53,20044,MINOCYCLIN,,,,,,,,,3,3,1661.7,0,0,
FL,,93,3171,1,20044,CLINDAMYCI,,,,,,,,,4,1,587.34,0,0,
FL,,93,3193,1,20044,KETOPROFEN,,,,,,,,,9,2,1308.27,0,0,
FL,,93,3195,1,20044,KETOPROFEN,,,,,,,,,5,1,720.93,0,0,
