State Code,Firms,Labeler codecode Product Package Size,Product code,Package size Size,Period Covered,FDA Approved drug name,Generic/Brand,Application #,Comments,Gen availability,Name of Gen,Date of Gen availability,Price issue,ANDA APP#,Units Reimbursed,No. of Prescriptions,Total Amount Reimbursed,Medicaid Amount Reimbursed,Non-Medicaid Amount Reimbursed,,,
,,74,7126,13,20004,DEPAKOTE E,,,,,,,,,40226,674,57800.57,0,0,,,
,,74,7138,9,20004,SOD CHL IR,,,,,,,,,2162516.99,271,32912.19,0,0,,,
,,74,7139,9,20004,WATER 1000,,,,,,,,,8906210.168,360,128769.12,0,0,,,
,,74,7156,13,20004,ERYTHROMYC,,,,,,,,,55990,483,7246.39,0,0,,,
,,74,7156,43,20004,ERYTHROMYC,,,,,,,,,99550,594,10587.85,0,0,,,
,,74,7156,53,20004,ERYTHROMYC,,,,,,,,,72842,339,6827.92,0,0,,,
,,74,7173,1,20004,IBERET-LIQ,,,,,,,,,240,1,22.68,0,0,,,
,,74,7235,30,20004,IBERET-500,,,,,,,,,30,1,7.37,0,0,,,
,,74,7241,1,20004,EPINE 1ML ,,,,,,,,,95,94,454.89,0,0,,,
,,74,7299,1,20004,SOD ACETAT,,,,,,,,,402.5,3,61.39,0,0,,,
,,74,7444,1,20004,CIMETIDINE,,,,,,,,,16,5,84.35,0,0,,,
,,74,7445,1,20004,CIMETIDINE,,,,,,,,,40,3,108.49,0,0,,,
,,74,7517,15,20004,DEXTROSE 5,,,,,,,,,360,5,154.06,0,0,,,
,,74,7621,13,20004,VI-DAY/F P,,,,,,,,,442,12,127.64,0,0,,,
,,74,7626,13,20004,VI-DAYLIN ,,,,,,,,,461,17,145.49,0,0,,,
,,74,7715,3,20004,MANNITOL 2,,,,,,,,,1500,2,241.86,0,0,,,
,,74,7730,36,20004,SODIUM CHL,,,,,,,,,300,1,103.74,0,0,,,
,,74,7730,37,20004,SODIUM CHL,,,,,,,,,11800,11,2002.97,0,0,,,
,,74,7763,11,20004,POT EXT RE,,,,,,,,,110,1,39.43,0,0,,,
,,74,7763,13,20004,POT EXT RE,,,,,,,,,2680,63,1240.83,0,0,,,
,,74,7763,53,20004,POT EXT RE,,,,,,,,,2233,47,1001.69,0,0,,,
,,74,7767,13,20004,POT EXT RE,,,,,,,,,1401,25,214.36,0,0,,,
,,74,7767,19,20004,POT EXT RE,,,,,,,,,4303,110,831.1,0,0,,,
,,74,7793,62,20004,HEPARIN SO,,,,,,,,,12500,3,547.74,0,0,,,
,,74,7804,11,20004,K-TAB 10ME,,,,,,,,,270,8,147.58,0,0,,,
,,74,7804,13,20004,K-TAB 10ME,,,,,,,,,53035,834,25486.74,0,0,,,
,,74,7804,19,20004,K-TAB 10ME,,,,,,,,,22675,502,11032.48,0,0,,,
,,74,7811,24,20004,METRONIDAZ,,,,,,,,,55733,24,16055.16,0,0,,,
,,74,7811,37,20004,METRONIDAZ,,,,,,,,,17900,19,5373.9,0,0,,,
,,74,7879,13,20004,GENTAMICIN,,,,,,,,,700,1,149.62,0,0,,,
,,74,7884,23,20004,GENTAMICIN,,,,,,,,,2121,4,243.21,0,0,,,
,,74,7902,9,20004,DEX SOD 20,,,,,,,,,288000,41,5349.13,0,0,,,
,,74,7922,1,20004,5% DEXTROS,,,,,,,,,4000,1,202.01,0,0,,,
,,74,7922,2,20004,5% DEXTROS,,,,,,,,,410190,969,7217.93,0,0,,,
,,74,7922,3,20004,5% DEXTROS,,,,,,,,,110415,80,1265.87,0,0,,,
,,74,7922,9,20004,5% DEXTROS,,,,,,,,,420192.2,60,1423.68,0,0,,,
,,74,7922,61,20004,DEXTROSE 5,,,,,,,,,7500,15,136.36,0,0,,,
,,74,7923,36,20004,DEXTROSE 5,,,,,,,,,25827.625,47,541.6,0,0,,,
,,74,7923,37,20004,DEXTROSE 5,,,,,,,,,107151,77,1914.46,0,0,,,
,,74,7924,9,20004,5% DEX-1/4,,,,,,,,,31003,5,363.51,0,0,,,
,,74,7926,3,20004,5% DEX-1/2,,,,,,,,,40700,11,314.22,0,0,,,
,,74,7926,9,20004,5% DEX-1/2,,,,,,,,,1660193,245,6811.4,0,0,,,
,,74,7929,9,20004,5% DEX AND,,,,,,,,,31100,9,335.83,0,0,,,
,,74,7930,9,20004,10% DEXTRO,,,,,,,,,11040,6,147.22,0,0,,,
,,74,7931,24,20004,LIDOCN 0.4,,,,,,,,,100,1,9.32,0,0,,,
,,74,7933,9,20004,5% DEX RIN,,,,,,,,,25000,1,296.25,0,0,,,
,,74,7941,3,20004,5% DEX .9%,,,,,,,,,31000,10,157.84,0,0,,,
,,74,7941,9,20004,5% DEX .9%,,,,,,,,,545600,58,2299.84,0,0,,,
,,74,7953,9,20004,LACTATED R,,,,,,,,,84680,18,1189.12,0,0,,,
,,74,7965,9,20004,NORMOSOL-M,,,,,,,,,18000,4,336.74,0,0,,,
,,74,7972,5,20004,SOD CHL IR,,,,,,,,,139000,39,1277.21,0,0,,,
,,74,7972,7,20004,SOD CHL IR,,,,,,,,,7000,2,51.16,0,0,,,
,,74,7972,8,20004,SOD CHL IR,,,,,,,,,11900,8,103.22,0,0,,,
,,74,7973,5,20004,WATER 1000,,,,,,,,,150,2,9.67,0,0,,,
,,74,7983,2,20004,0.9% SOD C,,,,,,,,,601996,416,5440.96,0,0,,,
,,74,7983,3,20004,0.9% SOD C,,,,,,,,,246802,185,1542.45,0,0,,,
,,74,7983,9,20004,0.9% SOD C,,,,,,,,,1193802,257,3823.79,0,0,,,
,,74,7983,53,20004,SODIUM CHL,,,,,,,,,4250,3,111.22,0,0,,,
,,74,7983,55,20004,SODIUM CHL,,,,,,,,,500,1,12.73,0,0,,,
,,74,7983,61,20004,SODIUM CHL,,,,,,,,,31590,32,437.79,0,0,,,
,,74,7984,23,20004,0.9% SODCH,,,,,,,,,102091,69,6296.28,0,0,,,
,,74,7984,36,20004,SODIUM CHL,,,,,,,,,48085,98,2551.67,0,0,,,
,,74,7984,37,20004,SODIUM CHL,,,,,,,,,366440,300,6526.86,0,0,,,
,,74,7985,2,20004,SODIUM CHL,,,,,,,,,100951,361,5407.9,0,0,,,
,,74,7985,3,20004,0.45% SOD ,,,,,,,,,14000,25,383.9,0,0,,,
,,74,7985,9,20004,0.45% SOD ,,,,,,,,,689535,238,8993.25,0,0,,,
,,74,7990,9,20004,STERILE WA,,,,,,,,,16185,14,198.68,0,0,,,
,,74,7993,9,20004,DEX SOD KC,,,,,,,,,34000,7,668.81,0,0,,,
,,74,8030,13,20004,PEDIAZOLE ,,,,,,,,,1100,11,134.48,0,0,,,
,,74,8030,43,20004,PEDIAZOLE ,,,,,,,,,1280,9,150.19,0,0,,,
,,74,8030,53,20004,PEDIAZOLE ,,,,,,,,,1510,7,209.53,0,0,,,
,,74,8030,73,20004,PEDIAZOLE ,,,,,,,,,225,1,36.54,0,0,,,
,,74,8036,22,20004,ZYFLO TABL,,,,,,,,,3870,40,2879.11,0,0,,,
,,74,8183,1,20004,POT ACETAT,,,,,,,,,230,4,67.51,0,0,,,
,,74,8422,2,20004,IBERET-500,,,,,,,,,720,2,75.12,0,0,,,
,,74,8928,50,20004,VI-DAYL/F ,,,,,,,,,980,20,294.82,0,0,,,
,,74,8929,50,20004,VI-DAY/F A,,,,,,,,,250,5,77.15,0,0,,,
,,74,9094,22,20004,FENTANYL C,,,,,,,,,10,5,56.54,0,0,,,
,,74,9157,1,20004,VITAMIN K1,,,,,,,,,115,24,627.79,0,0,,,
,,74,9158,1,20004,VITAMIN K1,,,,,,,,,647,163,2766.05,0,0,,,
,,74,9492,2,20004,NORVIR RIT,,,,,,,,,54590,418,88009.73,0,0,,,
,,74,9789,3,20004,LIPOSYN II,,,,,,,,,3504,5,154.59,0,0,,,
,,74,9791,3,20004,LIPOSYN 3 ,,,,,,,,,11950,11,1680.62,0,0,,,
,,75,16,0,20004,DDAVP 0.1 ,,,,,,,,,11849,241,24249.41,0,0,,,
,,75,26,0,20004,DDAVP 0.2M,,,,,,,,,100381.5,1979,250940.13,0,0,,,
,,75,60,37,20004,AZMACORT I,,,,,,,,,131237.8,5869,339079.13,0,0,,,
,,75,82,0,20004,LOZOL 2.5M,,,,,,,,,30,1,8.97,0,0,,,
,,75,82,62,20004,LOZOL 2.5 ,,,,,,,,,60,2,19.16,0,0,,,
,,75,100,0,20004,SLO-BID 10,,,,,,,,,15754,242,5525.93,0,0,,,
,,75,100,99,20004,SLO-BID 10,,,,,,,,,122,2,41.83,0,0,,,
,,75,200,0,20004,SLO-BID 20,,,,,,,,,61027,979,30048.98,0,0,,,
,,75,200,99,20004,SLO-BID 20,,,,,,,,,420,6,179.32,0,0,,,
,,75,250,0,20004,DILACOR XR,,,,,,,,,135,4,134.54,0,0,,,
,,75,251,0,20004,DILACOR XR,,,,,,,,,1252,38,1666.04,0,0,,,
,,75,252,0,20004,DILACOR XR,,,,,,,,,1140,38,1657.99,0,0,,,
,,75,300,0,20004,SLO-BID 30,,,,,,,,,60717,986,34892.2,0,0,,,
,,75,300,99,20004,SLO-BID 30,,,,,,,,,960,14,478.46,0,0,,,
,,75,351,68,20004,SLO-PHYLLI,,,,,,,,,120,1,29.21,0,0,,,
,,75,352,68,20004,SLO-PHYLLI,,,,,,,,,280,3,90.11,0,0,,,
,,75,357,16,20004,SLO-PHYLLI,,,,,,,,,900,3,92.86,0,0,,,
,,75,514,8,20004,COMBIPATCH,,,,,,,,,1964,243,7601.98,0,0,,,
,,75,525,8,20004,COMBIPATCH,,,,,,,,,344,44,1344.18,0,0,,,
,,75,620,40,20004,LOVENOX 40,,,,,,,,,2154.176,205,93482.47,0,0,,,
,,75,621,60,20004,LOVENOX   ,,,,,,,,,7447,287,235416.28,235416.28,0,,,
,,75,622,80,20004,LOVENOX 80,,,,,,,,,3104.2,143,158340.25,0,0,,,
,,75,623,0,20004,LOVENOX 10,,,,,,,,,3617,162,176406.64,0,0,,,
,,75,624,3,20004,LOVENOX 30,,,,,,,,,253.4,34,11341.4,0,0,,,
,,75,624,30,20004,LOVENOX 30,,,,,,,,,10161.8,794,287845.01,0,0,,,
,,75,700,0,20004,LOZOL TABS,,,,,,,,,258,11,93.03,0,0,,,
,,75,700,99,20004,LOZOL 1.25,,,,,,,,,60,2,19.14,0,0,,,
,,75,850,84,20004,NITROLINGU,,,,,,,,,1762.09,119,3759.24,0,0,,,
,,75,1125,0,20004,SLO-BID 12,,,,,,,,,8269,122,3467.63,0,0,,,
,,75,1306,1,20004,CALCIMAR 4,,,,,,,,,54,8,1220.85,0,0,,,
,,75,1505,43,20004,NASACORT N,,,,,,,,,17026,1600,70987.69,0,0,,,
,,75,1506,16,20004,NASACORT 1,,,,,,,,,40751.883,2400,101414.4,0,0,,,
,,75,2450,1,20004,DDAVP RHIN,,,,,,,,,265,53,7996.94,0,0,,,
,,75,2451,1,20004,DDAVP INJ ,,,,,,,,,180,3,3964.97,0,0,,,
,,75,2451,53,20004,DDAVP INJ ,,,,,,,,,170,12,3710.55,0,0,,,
,,75,2452,1,20004,DDAVP RTS ,,,,,,,,,3421,521,91909.42,0,0,,,
,,75,3650,16,20004,SLO-PHYLLI,,,,,,,,,14955,17,816.34,0,0,,,
,,75,7700,60,20004,RILUTEK 50,,,,,,,,,5386,98,67697.01,0,0,,,
,,75,8001,20,20004,TAXOTERE 8,,,,,,,,,20.5,7,9209.54,0,0,,,
,,75,8001,80,20004,TAXOTERE 8,,,,,,,,,70,14,36982.9,0,0,,,
,,75,9051,10,20004,SYNERCID 5,,,,,,,,,1540,8,12378.27,0,0,,,
,,76,108,3,20004,PROSED DS ,,,,,,,,,7929,163,3961.32,0,0,,,
,,76,301,10,20004,VIRILON IM,,,,,,,,,10,1,30.42,0,0,,,
,,78,1,31,20004,MELLARIL C,,,,,,,,,472,4,67.64,0,0,,,
,,78,3,5,20004,MELLARIL 2,,,,,,,,,828,9,131.26,0,0,,,
,,78,3,9,20004,MELLARIL 2,,,,,,,,,180,2,28.3,0,0,,,
,,78,4,5,20004,MELLARIL 5,,,,,,,,,591,10,158.94,0,0,,,
,,78,4,6,20004,MELLARIL 5,,,,,,,,,90,1,20.07,0,0,,,
,,78,4,9,20004,MELLARIL 5,,,,,,,,,23,1,8.27,0,0,,,
,,78,5,5,20004,MELLARIL 1,,,,,,,,,300,6,110.04,0,0,,,
,,78,7,5,20004,MELLARIL 2,,,,,,,,,30,1,36.2,0,0,,,
,,78,8,5,20004,MELLARIL 1,,,,,,,,,279,2,71.98,0,0,,,
,,78,9,31,20004,MELLARIL C,,,,,,,,,100,2,10.84,0,0,,,
,,78,16,33,20004,PAMELOR SO,,,,,,,,,21865,36,3061.19,0,0,,,
,,78,17,5,20004,PARLODEL 2,,,,,,,,,3306,45,6463.5,0,0,,,
,,78,17,15,20004,PARLODEL 2,,,,,,,,,3047,43,6094.64,0,0,,,
,,78,33,2,20004,CAFERGOT S,,,,,,,,,1535,88,7719.99,0,0,,,
,,78,41,1,20004,DHE 45 AMP,,,,,,,,,447,21,5597.26,0,0,,,
,,78,52,5,20004,MESANTOIN ,,,,,,,,,130,1,43.34,0,0,,,
,,78,54,5,20004,METHERGINE,,,,,,,,,6994,710,7231.63,0,0,,,
,,78,54,9,20004,METHERGINE,,,,,,,,,21,2,20.36,0,0,,,
,,78,56,33,20004,NEO-CALGLU,,,,,,,,,1313,5,90.72,0,0,,,
,,78,58,5,20004,SANSERT 2M,,,,,,,,,1855,23,3829.95,0,0,,,
,,78,68,33,20004,MELLARIL-S,,,,,,,,,100942,247,12814.71,0,0,,,
,,78,69,33,20004,MELLARIL-S,,,,,,,,,4814,18,1105.9,0,0,,,
,,78,70,5,20004,HYDERGINE ,,,,,,,,,525,8,379,0,0,,,
,,78,70,6,20004,HYDERGINE ,,,,,,,,,60,1,42.15,0,0,,,
,,78,72,5,20004,TAVIST TAB,,,,,,,,,144,3,64.12,0,0,,,
,,78,73,5,20004,VISKEN 10M,,,,,,,,,60,1,16.95,0,0,,,
,,78,79,5,20004,PAMELOR 75,,,,,,,,,180,2,48.12,0,0,,,
,,78,84,5,20004,FIORICET T,,,,,,,,,1702,32,228.7,0,0,,,
,,78,86,5,20004,PAMELOR 10,,,,,,,,,300,7,59.11,0,0,,,
,,78,87,5,20004,PAMELOR 25,,,,,,,,,120,4,35.88,0,0,,,
,,78,98,5,20004,RESTORIL 1,,,,,,,,,536,18,144.03,0,0,,,
,,78,98,6,20004,RESTORIL 1,,,,,,,,,4,2,11.72,0,0,,,
,,78,98,8,20004,RESTORIL 1,,,,,,,,,100,4,29.62,0,0,,,
,,78,99,5,20004,RESTORIL 3,,,,,,,,,848,31,253.83,0,0,,,
,,78,99,6,20004,RESTORIL 3,,,,,,,,,30,1,31.56,0,0,,,
,,78,99,8,20004,RESTORIL 3,,,,,,,,,88,8,47.78,0,0,,,
,,78,100,36,20004,HYDERGINE ,,,,,,,,,560,7,418.33,0,0,,,
,,78,101,5,20004,HYDERGINE ,,,,,,,,,50600,648,47659.52,0,0,,,
,,78,101,6,20004,HYDERGINE ,,,,,,,,,270,3,255.06,0,0,,,
,,78,101,8,20004,HYDERGINE ,,,,,,,,,30983,409,28467.1,0,0,,,
,,78,102,5,20004,PARLODEL 5,,,,,,,,,1824,23,5500.32,0,0,,,
,,78,102,15,20004,PARLODEL 5,,,,,,,,,743,9,2355.92,0,0,,,
,,78,103,5,20004,FIORINAL C,,,,,,,,,940,23,441.94,0,0,,,
,,78,107,5,20004,FIORINAL/C,,,,,,,,,2248,31,2915.22,0,0,,,
,,78,107,13,20004,FIORINAL/C,,,,,,,,,450,4,691.19,0,0,,,
,,78,109,1,20004,SANDIMMUNE,,,,,,,,,130,5,678.76,0,0,,,
,,78,110,22,20004,SANDIMMUNE,,,,,,,,,6915,80,39368.86,0,0,,,
,,78,111,5,20004,VISKEN 5MG,,,,,,,,,240,8,62.1,0,0,,,
,,78,122,95,20004,SANDOGLOBU,,,,,,,,,16,4,2383.72,0,0,,,
,,78,124,96,20004,SANDOGLOBU,,,,,,,,,74,25,19431.34,0,0,,,
,,78,126,5,20004,CLOZARIL 2,,,,,,,,,15922,503,20802.47,0,0,,,
,,78,126,6,20004,CLOZARIL 2,,,,,,,,,845,49,1203.92,0,0,,,
,,78,127,5,20004,CLOZARIL 1,,,,,,,,,139628,2797,437836.85,0,0,,,
,,78,127,6,20004,CLOZARIL 1,,,,,,,,,3581,73,11233.41,0,0,,,
,,78,140,5,20004,RESTORIL 7,,,,,,,,,1812,104,1729.07,0,0,,,
,,78,140,6,20004,RESTORIL 7,,,,,,,,,110,28,198.18,0,0,,,
,,78,149,23,20004,MIACALCIN ,,,,,,,,,2786,456,43938.62,0,0,,,
,,78,170,40,20004,LAMISIL CR,,,,,,,,,738,38,1509.45,0,0,,,
,,78,170,46,20004,LAMISIL CR,,,,,,,,,3837,123,6959.27,0,0,,,
,,78,176,5,20004,LESCOL 20M,,,,,,,,,57849,1847,78032.95,0,0,,,
,,78,176,15,20004,LESCOL 20M,,,,,,,,,21188,674,28637.13,0,0,,,
,,78,179,5,20004,LAMISIL TA,,,,,,,,,13887,470,98111.16,0,0,,,
,,78,179,15,20004,LAMISIL TA,,,,,,,,,99161,3440,703577.32,0,0,,,
,,78,180,3,20004,SANDOSTATI,,,,,,,,,675,15,3723.2,0,0,,,
,,78,181,3,20004,SANDOSTATI,,,,,,,,,2970,45,32986.42,0,0,,,
,,78,181,4,20004,SANDOSTATI,,,,,,,,,90,3,640.53,0,0,,,
,,78,182,3,20004,SANDOSTATI,,,,,,,,,520,5,26997.07,0,0,,,
,,78,183,25,20004,SANDOSTATI,,,,,,,,,2469,55,57284.99,0,0,,,
,,78,184,25,20004,SANDOSTATI,,,,,,,,,185,14,20320.84,0,0,,,
,,78,205,15,20004,KLORVESS E,,,,,,,,,450,13,410.24,0,0,,,
,,78,226,5,20004,DYNACIRC 2,,,,,,,,,19791,371,16114.54,0,0,,,
,,78,226,44,20004,DYNACIRC 2,,,,,,,,,3099,54,2570.31,0,0,,,
,,78,227,5,20004,DYNACIRC 5,,,,,,,,,34667.034,603,39935.38,0,0,,,
,,78,227,44,20004,DYNACIRC 5,,,,,,,,,2706,47,3174.04,0,0,,,
,,78,234,5,20004,LESCOL 40M,,,,,,,,,50070.9,1600,67509.23,0,0,,,
,,78,234,15,20004,LESCOL 40M,,,,,,,,,23659,763,31925.06,0,0,,,
,,78,235,5,20004,DYNACIRC C,,,,,,,,,1891,44,2492.7,0,0,,,
,,78,235,15,20004,DYNACIRC C,,,,,,,,,600,17,820.59,0,0,,,
,,78,236,5,20004,DYNACIRC C,,,,,,,,,270,6,548.67,0,0,,,
,,78,236,15,20004,DYNACIRC C,,,,,,,,,60,2,127.02,0,0,,,
,,78,240,15,20004,SANDIMMUNE,,,,,,,,,36853,308,55653.56,0,0,,,
,,78,241,15,20004,SANDIMMUNE,,,,,,,,,21234,309,125828.44,0,0,,,
,,78,243,5,20004,FIORICET/C,,,,,,,,,32935,600,43122.7,0,0,,,
,,78,245,98,20004,MIGRANAL N,,,,,,,,,348,62,5866.6,0,0,,,
,,78,246,15,20004,NEORAL 25M,,,,,,,,,112583,835,137698.39,0,0,,,
,,78,248,15,20004,NEORAL 100,,,,,,,,,57567,796,272496.58,0,0,,,
,,78,249,15,20004,FEMARA 2.5,,,,,,,,,2662,89,15205.37,0,0,,,
,,78,274,22,20004,NEORAL SOL,,,,,,,,,10290,137,59436.94,0,0,,,
,,78,311,90,20004,MIACALCIN ,,,,,,,,,38621,9881,562968.68,0,0,,,
,,78,314,5,20004,DIOVAN HCT,,,,,,,,,67266,2100,90662.67,0,0,,,
,,78,314,6,20004,DIOVAN HCT,,,,,,,,,1684,43,2231.28,0,0,,,
,,78,315,5,20004,DIOVAN HCT,,,,,,,,,90956.63,2915,128181.94,0,0,,,
,,78,315,6,20004,DIOVAN HCT,,,,,,,,,1330,44,1881.9,0,0,,,
,,78,316,5,20004,ANAFRANIL ,,,,,,,,,799,15,362.86,0,0,,,
,,78,316,6,20004,ANAFRANIL ,,,,,,,,,1093,18,486.01,0,0,,,
,,78,317,5,20004,ANAFRANIL ,,,,,,,,,1127,20,667.07,0,0,,,
,,78,317,6,20004,ANAFRANIL ,,,,,,,,,240,8,153.44,0,0,,,
,,78,318,5,20004,ANAFRANIL ,,,,,,,,,30,1,23.62,0,0,,,
,,78,319,5,20004,ACTIGALL  ,,,,,,,,,20857,327,52402.36,0,0,,,
,,78,320,5,20004,SLOW-K  60,,,,,,,,,750,11,112.15,0,0,,,
,,78,320,9,20004,SLOW-K  60,,,,,,,,,360,11,74.71,0,0,,,
,,78,323,6,20004,EXELON (RI,,,,,,,,,300,5,586.55,0,0,,,
,,78,323,44,20004,EXELON 1.5,,,,,,,,,100575,1753,196203.08,0,0,,,
,,78,324,6,20004,EXELON (RI,,,,,,,,,120,2,234.62,0,0,,,
,,78,324,44,20004,EXELON 3.0,,,,,,,,,65177.099,1119,127283.85,0,0,,,
,,78,325,44,20004,EXELON 4.5,,,,,,,,,15859,286,30867.08,0,0,,,
,,78,326,6,20004,EXELON (RI,,,,,,,,,60,1,117.31,0,0,,,
,,78,326,44,20004,EXELON 6.0,,,,,,,,,9809,173,19113.39,0,0,,,
,,78,327,5,20004,COMTAN 200,,,,,,,,,36508,372,54923.58,0,0,,,
,,78,328,82,20004,LAMISIL 30,,,,,,,,,8745,280,18037.4,0,0,,,
,,78,334,85,20004,TRANSDERM-,,,,,,,,,150,5,275.55,0,0,,,
,,78,336,5,20004,TRILEPTAL ,,,,,,,,,21310,274,17636.93,0,0,,,
,,78,336,6,20004,TRILEPTAL ,,,,,,,,,558,7,477.89,0,0,,,
,,78,337,5,20004,TRILEPTAL ,,,,,,,,,62810,690,91231.97,0,0,,,
,,78,337,6,20004,TRILEPTAL ,,,,,,,,,210,3,324.02,0,0,,,
,,78,338,5,20004,TRILEPTAL ,,,,,,,,,18728,233,49600.43,0,0,,,
,,78,338,6,20004,TRILEPTAL ,,,,,,,,,310,5,851.01,0,0,,,
,,78,340,84,20004,SANDOSTATI,,,,,,,,,8,8,10047.69,0,0,,,
,,78,341,84,20004,SANDOSTATI,,,,,,,,,20,8,11478.8,0,0,,,
,,78,342,84,20004,SANDOSTATI,,,,,,,,,10,10,19091.78,0,0,,,
,,78,343,45,20004,VIVELLE-DO,,,,,,,,,176,22,582.19,0,0,,,
,,78,344,45,20004,VIVELLE-DO,,,,,,,,,670.668,82,2248.83,0,0,,,
,,78,345,45,20004,VIVELLE-DO,,,,,,,,,208,24,704.2,0,0,,,
,,78,346,45,20004,VIVELLE-DO,,,,,,,,,544,67,1892.3,0,0,,,
,,78,347,51,20004,DESFERAL V,,,,,,,,,58,9,2710.78,0,0,,,
,,78,349,5,20004,CAFERGOT 1,,,,,,,,,2211,59,2011.62,0,0,,,
,,81,597,56,20004,IMURAN TAB,,,,,,,,,12,1,16.5,0,0,,,
,,81,853,55,20004,SEPTRA DS ,,,,,,,,,14,1,5.48,0,0,,,
,,83,3,30,20004,RITALIN HY,,,,,,,,,27193,351,13940.37,0,0,,,
,,83,7,30,20004,RITALIN HY,,,,,,,,,20147,252,7480.54,0,0,,,
,,83,16,30,20004,RITALIN SR,,,,,,,,,9528,182,11534.01,0,0,,,
,,83,19,76,20004,TEGRETOL S,,,,,,,,,1720927,2633,113660.86,0,0,,,
,,83,24,30,20004,CYTADREN (,,,,,,,,,420,4,531.73,0,0,,,
,,83,27,30,20004,TEGRETOL (,,,,,,,,,88599,682,34764.88,0,0,,,
,,83,27,32,20004,TEGRETOL (,,,,,,,,,7290,66,1519.62,0,0,,,
,,83,27,40,20004,TEGRETOL (,,,,,,,,,43027,403,11613.66,0,0,,,
,,83,34,30,20004,RITALIN HY,,,,,,,,,9580,118,6779.63,0,0,,,
,,83,52,30,20004,TEGRETOL (,,,,,,,,,53448,364,12906.94,0,0,,,
,,83,52,32,20004,TEGRETOL (,,,,,,,,,769,12,233.73,0,0,,,
,,83,57,30,20004,LOTENSIN H,,,,,,,,,2344,72,2038.6,0,0,,,
,,83,59,30,20004,LOTENSIN 5,,,,,,,,,27821.25,853,24498.21,0,0,,,
,,83,59,32,20004,LOTENSIN 5,,,,,,,,,3871,137,3489.22,0,0,,,
,,83,59,90,20004,LOTENSIN 5,,,,,,,,,302,6,252.28,0,0,,,
,,83,60,30,20004,TEGRETOL-X,,,,,,,,,120296,1681,106714.27,0,0,,,
,,83,60,32,20004,TEGRETOL-X,,,,,,,,,150,3,145.6,0,0,,,
,,83,61,30,20004,TEGRETOL-X,,,,,,,,,68340,800,17370.37,0,0,,,
,,83,61,32,20004,TEGRETOL-X,,,,,,,,,30,1,10.97,0,0,,,
,,83,62,30,20004,TEGRETOL-X,,,,,,,,,152305,1744,70231.58,0,0,,,
,,83,62,32,20004,TEGRETOL-X,,,,,,,,,6407,77,3196.35,0,0,,,
,,83,63,30,20004,LOTENSIN 1,,,,,,,,,127360,3736,111145.2,0,0,,,
,,83,63,32,20004,LOTENSIN 1,,,,,,,,,12517,388,10958.41,0,0,,,
,,83,63,90,20004,LOTENSIN 1,,,,,,,,,1147,34,1004.03,0,0,,,
,,83,72,30,20004,LOTENSIN H,,,,,,,,,20708,675,18163.29,0,0,,,
,,83,74,30,20004,LOTENSIN H,,,,,,,,,30545,849,26127.01,0,0,,,
,,83,75,30,20004,LOTENSIN H,,,,,,,,,20606,630,17424.79,0,0,,,
,,83,79,30,20004,LOTENSIN 2,,,,,,,,,150491,4022,129720.04,0,0,,,
,,83,79,32,20004,LOTENSIN 2,,,,,,,,,13081,354,11315.23,0,0,,,
,,83,79,90,20004,LOTENSIN 2,,,,,,,,,753,20,650.35,0,0,,,
,,83,94,30,20004,LOTENSIN 4,,,,,,,,,46673,1288,40427.68,0,0,,,
,,83,94,32,20004,LOTENSIN 4,,,,,,,,,1141,36,1008.67,0,0,,,
,,83,94,90,20004,LOTENSIN 4,,,,,,,,,390,10,335.32,0,0,,,
,,83,103,30,20004,ISMELIN (G,,,,,,,,,328,6,331.76,0,0,,,
,,83,110,30,20004,LUDIOMIL (,,,,,,,,,60,1,19.62,0,0,,,
,,83,125,30,20004,SLOW FE SL,,,,,,,,,60,1,5.2,0,0,,,
,,83,125,47,20004,SLOW FE SL,,,,,,,,,910,20,99.27,0,0,,,
,,83,125,74,20004,SLOW FE SL,,,,,,,,,760,12,68.46,0,0,,,
,,83,133,11,20004,METOPIRONE,,,,,,,,,270,3,748.02,0,0,,,
,,83,2255,30,20004,LOTREL (AM,,,,,,,,,28895,894,47520.52,0,0,,,
,,83,2260,30,20004,LOTREL (AM,,,,,,,,,185814,5471,304518.49,0,0,,,
,,83,2265,30,20004,LOTREL (AM,,,,,,,,,235489,6718,405620.26,0,0,,,
,,83,2310,8,20004,ESTRADERM ,,,,,,,,,283,38,937.91,0,0,,,
,,83,2310,62,20004,ESTRADERM ,,,,,,,,,3265.333,405,10721.52,0,0,,,
,,83,2320,8,20004,ESTRADERM ,,,,,,,,,144,15,498.9,0,0,,,
,,83,2320,62,20004,ESTRADERM ,,,,,,,,,1988,243,7001.81,0,0,,,
,,83,2325,8,20004,VIVELLE (E,,,,,,,,,8,1,26.5,0,0,,,
,,83,2325,62,20004,VIVELLE (E,,,,,,,,,248,31,821.5,0,0,,,
,,83,2326,8,20004,VIVELLE (E,,,,,,,,,183,23,608.02,0,0,,,
,,83,2326,62,20004,VIVELLE (E,,,,,,,,,1252,149,4175.59,0,0,,,
,,83,2327,8,20004,VIVELLE (E,,,,,,,,,24,2,78,0,0,,,
,,83,2327,25,20004,VIVELLE (E,,,,,,,,,32,4,105,0,0,,,
,,83,2327,62,20004,VIVELLE (E,,,,,,,,,64,8,189.7,0,0,,,
,,83,2328,8,20004,VIVELLE (E,,,,,,,,,8,1,27.89,0,0,,,
