State Code,Firms,Labeler codecode Product Package Size,Product code,Package size Size,Period Covered,FDA Approved drug name,Generic/Brand,Application #,Comments,Gen availability,Name of Gen,Date of Gen availability,Price issue,ANDA APP#,Units Reimbursed,No. of Prescriptions,Total Amount Reimbursed,Medicaid Amount Reimbursed,Non-Medicaid Amount Reimbursed,,,
FL,,37,430,1,20024,FELBATOL 4,,,,,,,,,6521,46,7621.96,0,0,,,
FL,,37,431,1,20024,FELBATOL 6,,,,,,,,,18322,134,28428.49,0,0,,,
FL,,37,431,11,20024,FELBATOL 6,,,,,,,,,2697,20,4272.88,0,0,,,
FL,,37,442,17,20024,FELBATOL 6,,,,,,,,,3461,8,2345.14,0,0,,,
FL,,37,442,67,20024,FELBATOL 6,,,,,,,,,18753,35,13244.87,0,0,,,
FL,,37,515,68,20024,LUFYLLIN  ,,,,,,,,,653,2,145.4,0,0,,,
FL,,37,640,10,20024,TUSSI 12 T,,,,,,,,,1288,57,1846.09,0,0,,,
FL,,37,642,16,20024,TUSSI 12  ,,,,,,,,,7678,53,2157.96,0,0,,,
FL,,37,655,4,20024,RYNA 12 SU,,,,,,,,,39700,322,12486.84,0,0,,,
FL,,37,673,10,20024,RYNA-12 TI,,,,,,,,,2039,72,2704.57,0,0,,,
FL,,37,681,10,20024,TUSSI 12 T,,,,,,,,,2298,99,3603.76,0,0,,,
FL,,37,682,4,20024,TUSSI 4X4 ,,,,,,,,,27628,227,8830.28,0,0,,,
FL,,37,692,10,20024,TUSSI-12D ,,,,,,,,,50,2,77.21,0,0,,,
FL,,37,693,4,20024,TUSSI-12D ,,,,,,,,,224281.5,1873,73310.84,0,0,,,
FL,,37,707,10,20024,NEW FORMUL,,,,,,,,,4141,150,5585.5,0,0,,,
FL,,37,711,10,20024,RYNATAN TA,,,,,,,,,1008,44,1318.02,0,0,,,
FL,,37,714,16,20024,RYNATAN PE,,,,,,,,,25293,187,8527.56,0,0,,,
FL,,37,715,67,20024,RYNATAN PE,,,,,,,,,990,8,212.04,0,0,,,
FL,,37,715,68,20024,RYNATAN PE,,,,,,,,,1920,12,396.36,0,0,,,
FL,,37,717,92,20024,RYNATUSS  ,,,,,,,,,1235,56,3479.95,0,0,,,
FL,,37,718,67,20024,RYNATUSS P,,,,,,,,,3980,26,2813.06,0,0,,,
FL,,37,718,68,20024,RYNATUSS P,,,,,,,,,2830,29,1866.17,0,0,,,
FL,,37,2001,1,20024,SOMA      ,,,,,,,,,389,8,179.4,0,0,,,
FL,,37,2403,1,20024,SOMA COMPO,,,,,,,,,50,2,162.39,0,0,,,
FL,,37,3611,10,20024,VOSOL     ,,,,,,,,,30,2,86.44,0,0,,,
FL,,37,3811,12,20024,VOSOL HC  ,,,,,,,,,70,7,495.3,0,0,,,
FL,,37,4214,10,20024,ORGANIDIN ,,,,,,,,,1440,4,46.72,0,0,,,
FL,,37,4312,1,20024,ORGANIDIN ,,,,,,,,,20,1,12.53,0,0,,,
FL,,37,4401,1,20024,DEPEN TITR,,,,,,,,,990,18,2507.4,0,0,,,
FL,,37,4714,1,20024,TUSSI-ORGA,,,,,,,,,840,7,46.41,0,0,,,
FL,,37,4714,10,20024,TUSSI-ORGA,,,,,,,,,3540,26,180.78,0,0,,,
FL,,37,4814,1,20024,TUSSI-ORGA,,,,,,,,,90,1,6.48,0,0,,,
FL,,37,4814,10,20024,TUSSI-ORGA,,,,,,,,,120,1,7.23,0,0,,,
FL,,37,9002,1,20024,DORAL     ,,,,,,,,,585,21,1710.11,0,0,,,
FL,,39,14,23,20024,TOPICORT (,,,,,,,,,45,3,86.04,0,0,,,
FL,,39,17,10,20024,CLAFORAN (,,,,,,,,,8,1,53.55,0,0,,,
FL,,39,18,10,20024,CLAFORAN (,,,,,,,,,326,38,2460.32,0,0,,,
FL,,39,18,25,20024,CLAFORAN (,,,,,,,,,45,6,408.8,0,0,,,
FL,,39,19,10,20024,CLAFORAN (,,,,,,,,,23.9,4,473.34,0,0,,,
FL,,39,19,11,20024,CLAFORAN (,,,,,,,,,11,1,211.85,0,0,,,
FL,,39,23,25,20024,CLAFORAN (,,,,,,,,,156,16,1639.66,0,0,,,
FL,,39,23,50,20024,CLAFORAN (,,,,,,,,,47,5,469.21,0,0,,,
FL,,39,24,25,20024,CLAFORAN (,,,,,,,,,21,1,388.74,0,0,,,
FL,,39,37,5,20024,CLAFORAN (,,,,,,,,,1400,6,338.34,0,0,,,
FL,,39,38,5,20024,CLAFORAN (,,,,,,,,,1450,3,553.15,0,0,,,
FL,,39,51,10,20024,DIABETA (G,,,,,,,,,450,7,195.66,0,0,,,
FL,,39,52,10,20024,DIABETA (G,,,,,,,,,1020,12,745.9,0,0,,,
FL,,39,52,50,20024,DIABETA (G,,,,,,,,,120,1,72.33,0,0,,,
FL,,39,53,5,20024,DIABETA (G,,,,,,,,,460,8,116.56,0,0,,,
FL,,39,60,13,20024,LASIX (FUR,,,,,,,,,3469,74,474.46,0,0,,,
FL,,39,60,50,20024,LASIX (FUR,,,,,,,,,544,16,93.01,0,0,,,
FL,,39,60,70,20024,LASIX (FUR,,,,,,,,,902,20,107.14,0,0,,,
FL,,39,66,5,20024,LASIX (FUR,,,,,,,,,648,14,115.37,0,0,,,
FL,,39,66,11,20024,LASIX (FUR,,,,,,,,,90,3,22.41,0,0,,,
FL,,39,66,50,20024,LASIX (FUR,,,,,,,,,330,5,51.32,0,0,,,
FL,,39,67,10,20024,LASIX (FUR,,,,,,,,,1521,41,242.19,0,0,,,
FL,,39,67,11,20024,LASIX (FUR,,,,,,,,,90,3,18.73,0,0,,,
FL,,39,67,50,20024,LASIX (FUR,,,,,,,,,60,2,6.82,0,0,,,
FL,,39,67,70,20024,LASIX (FUR,,,,,,,,,60,2,11.82,0,0,,,
FL,,39,78,10,20024,TRENTAL (P,,,,,,,,,1456,18,515.19,0,0,,,
FL,,39,78,11,20024,TRENTAL (P,,,,,,,,,461,6,173.59,0,0,,,
FL,,39,103,10,20024,ALTACE 1.2,,,,,,,,,420,12,423.03,0,0,,,
FL,,39,104,11,20024,ALTACE 2.5,,,,,,,,,242,8,238.94,0,0,,,
FL,,39,105,11,20024,ALTACE (RA,,,,,,,,,417,16,515.47,0,0,,,
FL,,39,190,90,20024,LOPROX (CI,,,,,,,,,315,3,186.51,0,0,,,
FL,,39,191,6,20024,LOPROX (CI,,,,,,,,,1320,22,1417.04,0,0,,,
FL,,39,191,30,20024,LOPROX (CI,,,,,,,,,630,14,775.72,0,0,,,
FL,,39,221,10,20024,AMARYL 1MG,,,,,,,,,17965,537,7108.57,0,0,,,
FL,,39,222,10,20024,AMARYL 2MG,,,,,,,,,61981,1752,33176.9,0,0,,,
FL,,39,222,11,20024,AMARYL 2MG,,,,,,,,,8028,233,4476.57,0,0,,,
FL,,39,223,10,20024,AMARYL 4MG,,,,,,,,,87385,2074,77932.19,0,0,,,
FL,,39,223,11,20024,AMARYL 4MG,,,,,,,,,10814,281,9731.13,0,0,,,
FL,,44,208,5,20024,E-MYCIN (E,,,,,,,,,90,3,37.71,0,0,,,
FL,,44,723,2,20024,VICOPROFEN,,,,,,,,,17447,360,18738.84,0,0,,,
FL,,44,723,3,20024,VICOPROFEN,,,,,,,,,1591,26,1576.33,0,0,,,
FL,,44,723,41,20024,VICOPROFEN,,,,,,,,,2103,39,2562.92,0,0,,,
FL,,44,725,2,20024,VICODIN - ,,,,,,,,,2290,27,1326.97,0,0,,,
FL,,44,725,3,20024,VICODIN - ,,,,,,,,,240,2,135.26,0,0,,,
FL,,44,727,2,20024,HYDROCODON,,,,,,,,,371,10,80.74,0,0,,,
FL,,44,727,3,20024,HYDROCODON,,,,,,,,,10,1,6.03,0,0,,,
FL,,44,728,2,20024,VICODIN - ,,,,,,,,,222,5,56.44,0,0,,,
FL,,44,730,16,20024,VICODIN TU,,,,,,,,,180,2,20.83,0,0,,,
FL,,44,1011,1,20024,DILAUDID -,,,,,,,,,470,26,613.73,0,0,,,
FL,,44,1012,1,20024,DILAUDID -,,,,,,,,,1782,17,2198.5,0,0,,,
FL,,44,1012,9,20024,DILAUDID -,,,,,,,,,307,7,360.29,0,0,,,
FL,,44,1014,1,20024,DILAUDID -,,,,,,,,,416,21,697.59,0,0,,,
FL,,44,1017,6,20024,DILAUDID -,,,,,,,,,652,3,1938.17,0,0,,,
FL,,44,1017,10,20024,DILAUDID -,,,,,,,,,252,3,775.23,0,0,,,
FL,,44,1022,2,20024,DILAUDID -,,,,,,,,,2026,36,1012.7,0,0,,,
FL,,44,1024,2,20024,DILAUDID -,,,,,,,,,30968,234,22324.17,0,0,,,
FL,,44,1024,3,20024,DILAUDID -,,,,,,,,,6085,25,4101.63,0,0,,,
FL,,44,1028,2,20024,DILAUDID -,,,,,,,,,8219,56,10552.28,0,0,,,
FL,,44,1053,1,20024,DILAUDID -,,,,,,,,,57,5,216.59,0,0,,,
FL,,44,1062,5,20024,DILAUDID -,,,,,,,,,180,4,183.02,0,0,,,
FL,,44,1085,1,20024,DILAUDID -,,,,,,,,,5214,24,1118.7,0,0,,,
FL,,44,1827,2,20024,ISOPTIN SR,,,,,,,,,164,6,217.12,0,0,,,
FL,,44,5022,2,20024,RYTHMOL - ,,,,,,,,,8721,123,14807.35,0,0,,,
FL,,44,5022,10,20024,RYTHMOL - ,,,,,,,,,3244,45,5582.39,0,0,,,
FL,,44,5023,2,20024,RYTHMOL 30,,,,,,,,,754,11,2299.38,0,0,,,
FL,,44,5023,10,20024,RYTHMOL TA,,,,,,,,,90,2,288.79,0,0,,,
FL,,44,5024,2,20024,RYTHMOL - ,,,,,,,,,503,7,1209.69,0,0,,,
FL,,44,5270,2,20024,SANTYL 15 ,,,,,,,,,375,22,776.77,0,0,,,
FL,,44,5270,3,20024,SANTYL 30 ,,,,,,,,,5440,163,10080.09,0,0,,,
FL,,45,67,1,20024,LEVAQUIN (,,,,,,,,,12345,90,5011.83,0,0,,,
FL,,45,68,1,20024,LEVAQUIN (,,,,,,,,,108196,327,40884.64,0,0,,,
FL,,45,69,51,20024,LEVAQUIN (,,,,,,,,,4451,40,8437.49,0,0,,,
FL,,45,95,60,20024,PANCREASE ,,,,,,,,,88350,580,40695.27,0,0,,,
FL,,45,95,69,20024,PANCREASE ,,,,,,,,,69109,347,30203.05,0,0,,,
FL,,45,253,1,20024,HALDOL (r),,,,,,,,,341,139,12167.59,0,0,,,
FL,,45,253,3,20024,HALDOL (r),,,,,,,,,182.999,110,6694.56,0,0,,,
FL,,45,253,46,20024,HALDOL (r),,,,,,,,,144,29,4997.54,0,0,,,
FL,,45,254,14,20024,HALDOL (r),,,,,,,,,413,189,26556.24,0,0,,,
FL,,45,254,46,20024,HALDOL (r),,,,,,,,,331,71,20636.56,0,0,,,
FL,,45,255,1,20024,HALDOL (r),,,,,,,,,1398,278,12479.37,0,0,,,
FL,,45,255,49,20024,HALDOL (r),,,,,,,,,88,11,736.56,0,0,,,
FL,,45,325,60,20024,PARAFON FO,,,,,,,,,360,2,47.52,0,0,,,
FL,,45,341,60,20024,PANCREASE/,,,,,,,,,11995,79,4461.6,0,0,,,
FL,,45,342,60,20024,PANCREASE/,,,,,,,,,14296,78,12549.21,0,0,,,
FL,,45,343,60,20024,PANCREASE/,,,,,,,,,45306,120,58594.12,0,0,,,
FL,,45,346,60,20024,PANCREASE ,,,,,,,,,54869,133,91061.53,0,0,,,
FL,,45,448,3,20024,MOTRIN SUS,,,,,,,,,1440,10,57.08,0,0,,,
FL,,45,448,4,20024,MOTRIN SUS,,,,,,,,,41234,233,3358.38,0,0,,,
FL,,45,448,16,20024,MOTRIN SUS,,,,,,,,,85903,482,6096.27,0,0,,,
FL,,45,448,17,20024,MOTRIN SUS,,,,,,,,,10102,31,515.31,0,0,,,
FL,,45,513,60,20024,TYLENOL (r,,,,,,,,,753,17,227.77,0,0,,,
FL,,45,513,70,20024,TYLENOL (r,,,,,,,,,20,1,8.5,0,0,,,
FL,,45,513,80,20024,TYLENOL (r,,,,,,,,,150,3,39.73,0,0,,,
FL,,45,526,60,20024,TYLOX (r) ,,,,,,,,,561,7,149.97,0,0,,,
FL,,45,526,79,20024,TYLOX (r) ,,,,,,,,,85,10,63.14,0,0,,,
FL,,45,602,1,20024,NICOTROL P,,,,,,,,,49,2,164.88,0,0,,,
FL,,45,602,2,20024,NICOTROL P,,,,,,,,,70,7,253.04,0,0,,,
FL,,45,639,65,20024,TOPAMAX (T,,,,,,,,,693078,7120,932323.7,0,0,,,
FL,,45,641,65,20024,TOPAMAX (T,,,,,,,,,501479,7007,1553664.87,0,0,,,
FL,,45,642,65,20024,TOPAMAX (T,,,,,,,,,132874,1960,475439.13,0,0,,,
FL,,45,645,65,20024,TOPAMAX (T,,,,,,,,,74583,502,111153.07,0,0,,,
FL,,45,647,65,20024,TOPAMAX (T,,,,,,,,,44620,387,55182.07,0,0,,,
FL,,45,650,10,20024,ULTRACET (,,,,,,,,,11732,237,11259.18,0,0,,,
FL,,45,650,60,20024,ULTRACET (,,,,,,,,,569421,9076,493288.57,0,0,,,
FL,,45,659,10,20024,ULTRAM (TR,,,,,,,,,2406,55,2372.14,0,0,,,
FL,,45,659,60,20024,ULTRAM (TR,,,,,,,,,50772,653,42775.61,0,0,,,
FL,,45,659,70,20024,ULTRAM (TR,,,,,,,,,14171,241,11665.42,0,0,,,
FL,,45,682,30,20024,VASCOR (R),,,,,,,,,60,2,136.04,0,0,,,
FL,,45,810,15,20024,REGRANEX (,,,,,,,,,6975,465,201710.79,0,0,,,
FL,,45,1520,10,20024,LEVAQUIN (,,,,,,,,,12331,2603,97372.6,0,0,,,
FL,,45,1520,50,20024,LEVAQUIN (,,,,,,,,,45703.833,5738,345457.65,0,0,,,
FL,,45,1525,10,20024,LEVAQUIN (,,,,,,,,,24749.003,2985,216877.03,0,0,,,
FL,,45,1525,50,20024,LEVAQUIN (,,,,,,,,,209462,22920,1818417.16,0,0,,,
FL,,45,1530,10,20024,LEVAQUIN (,,,,,,,,,1177,83,11873.48,0,0,,,
FL,,45,1530,50,20024,LEVAQUIN (,,,,,,,,,3170,267,32756.32,0,0,,,
FL,,46,421,81,20024,INDERAL TA,,,,,,,,,615,8,64.8,0,0,,,
FL,,46,422,81,20024,INDERAL TA,,,,,,,,,461,5,53.64,0,0,,,
FL,,46,424,81,20024,INDERAL TA,,,,,,,,,150,3,25.39,0,0,,,
FL,,46,444,60,20024,GRISACTIN ,,,,,,,,,204,8,307.27,0,0,,,
FL,,46,470,81,20024,INDERAL LA,,,,,,,,,32870,956,37584.76,0,0,,,
FL,,46,471,81,20024,INDERAL LA,,,,,,,,,45513,1309,59821.43,0,0,,,
FL,,46,473,81,20024,INDERAL LA,,,,,,,,,25604,732,41030.13,0,0,,,
FL,,46,479,81,20024,INDERAL LA,,,,,,,,,9802,277,20018.64,0,0,,,
FL,,46,488,81,20024,INDERIDE T,,,,,,,,,30,1,8.69,0,0,,,
FL,,46,507,5,20024,FACTREL 10,,,,,,,,,4,4,744.88,0,0,,,
FL,,46,738,81,20024,LODINE 200,,,,,,,,,80,1,42.63,0,0,,,
FL,,46,739,81,20024,LODINE 300,,,,,,,,,422,7,643.76,0,0,,,
FL,,46,749,5,20024,PREMARIN I,,,,,,,,,1,1,56.05,0,0,,,
FL,,46,761,81,20024,LODINE TAB,,,,,,,,,182,4,81.59,0,0,,,
FL,,46,787,81,20024,LODINE TAB,,,,,,,,,88,2,97.23,0,0,,,
FL,,46,809,81,20024,ANTABUSE 2,,,,,,,,,573,17,720.22,0,0,,,
FL,,46,829,81,20024,LODINE XL ,,,,,,,,,1510,28,2255.65,0,0,,,
FL,,46,831,81,20024,LODINE XL ,,,,,,,,,2125,38,5835.94,0,0,,,
FL,,46,839,81,20024,LODINE XL ,,,,,,,,,634,12,982.5,0,0,,,
FL,,46,864,81,20024,PREMARIN T,,,,,,,,,64853,2170,63339.2,0,0,,,
FL,,46,865,81,20024,PREMARIN T,,,,,,,,,1096,38,1848.1,0,0,,,
FL,,46,865,91,20024,PREMARIN T,,,,,,,,,210,7,343.35,0,0,,,
FL,,46,866,81,20024,PREMARIN T,,,,,,,,,149098,4379,163410.26,0,0,,,
FL,,46,866,91,20024,PREMARIN T,,,,,,,,,64729,1988,69208.06,0,0,,,
FL,,46,866,95,20024,PREMARIN T,,,,,,,,,994,33,1055.9,0,0,,,
FL,,46,866,99,20024,PREMARIN T,,,,,,,,,2859,94,3195.72,0,0,,,
FL,,46,867,81,20024,PREMARIN T,,,,,,,,,268282,8603,221084.75,0,0,,,
FL,,46,867,91,20024,PREMARIN T,,,,,,,,,489469,15788,396212.15,0,0,,,
FL,,46,867,95,20024,PREMARIN T,,,,,,,,,16983,555,10524.82,0,0,,,
FL,,46,867,99,20024,PREMARIN T,,,,,,,,,32531,1126,27476.9,0,0,,,
FL,,46,868,81,20024,PREMARIN T,,,,,,,,,59471,1990,40857.37,0,0,,,
FL,,46,868,91,20024,PREMARIN T,,,,,,,,,6684,226,4557.17,0,0,,,
FL,,46,872,1,20024,PREMARIN V,,,,,,,,,3655,86,4499.46,0,0,,,
FL,,46,872,93,20024,PREMARIN V,,,,,,,,,126310,2952,172394.18,0,0,,,
FL,,46,875,5,20024,PREMPRO 0.,,,,,,,,,29925,1066,37072.95,0,0,,,
FL,,46,875,6,20024,PREMPRO 0.,,,,,,,,,156002,5563,194873.1,0,0,,,
FL,,46,975,5,20024,PREMPRO .6,,,,,,,,,3952,141,4925.74,0,0,,,
FL,,46,975,6,20024,PREMPRO .6,,,,,,,,,30781,1099,38702.37,0,0,,,
FL,,46,1000,10,20024,AURALGAN  ,,,,,,,,,345,34,730.82,0,0,,,
FL,,46,2573,5,20024,PREMPHASE ,,,,,,,,,926,33,1071.11,0,0,,,
FL,,46,2573,6,20024,PREMPHASE ,,,,,,,,,10706,382,12566.91,0,0,,,
FL,,46,3867,81,20024,PREMARIN W,,,,,,,,,5927,196,5004.91,0,0,,,
FL,,47,84,20,20024,GEMFIBROZI,,,,,,,,,16493,294,4769.96,0,0,,,
FL,,47,84,30,20024,GEMFIBROZI,,,,,,,,,43868,789,12794.48,0,0,,,
FL,,47,402,24,20024,AMPICILLIN,,,,,,,,,232,9,70.89,0,0,,,
FL,,47,402,30,20024,AMPICILLIN,,,,,,,,,162,4,37.53,0,0,,,
FL,,47,404,24,20024,AMPICILLIN,,,,,,,,,329,10,116.69,0,0,,,
FL,,47,516,30,20024,IBUPROFEN ,,,,,,,,,4637,89,605.36,0,0,,,
FL,,47,577,24,20024,TRAZODONE ,,,,,,,,,427,12,79.95,0,0,,,
FL,,47,648,24,20024,PENICILLIN,,,,,,,,,434,10,75.38,0,0,,,
FL,,47,648,32,20024,PENICILLIN,,,,,,,,,253,7,43.13,0,0,,,
FL,,47,730,24,20024,AMOXICILLI,,,,,,,,,206,8,46.78,0,0,,,
FL,,47,833,24,20024,TRIAMTEREN,,,,,,,,,150,5,28.45,0,0,,,
FL,,47,837,15,20024,NITRO TRAN,,,,,,,,,150,5,197.71,0,0,,,
FL,,47,914,30,20024,IBUPROFEN ,,,,,,,,,881,15,157.24,0,0,,,
FL,,47,938,24,20024,CEPHALEXIN,,,,,,,,,98,3,37.3,0,0,,,
FL,,47,989,24,20024,FLURAZEPAM,,,,,,,,,30,1,6.99,0,0,,,
FL,,48,1020,3,20024,SYNTHROID ,,,,,,,,,189638,6264,78361.47,0,0,,,
FL,,48,1020,5,20024,SYNTHROID ,,,,,,,,,79165,1949,22068.38,0,0,,,
FL,,48,1040,3,20024,SYNTHROID ,,,,,,,,,327934,10910,147646.03,0,0,,,
FL,,48,1040,5,20024,SYNTHROID ,,,,,,,,,101475,3461,42175.69,0,0,,,
FL,,48,1040,13,20024,SYNTHROID ,,,,,,,,,30582,1074,15144.11,0,0,,,
FL,,48,1050,3,20024,SYNTHROID ,,,,,,,,,250668,8401,121077.15,0,0,,,
FL,,48,1050,5,20024,SYNTHROID ,,,,,,,,,60653.85,2071,27287.09,0,0,,,
FL,,48,1050,13,20024,SYNTHROID ,,,,,,,,,22011,791,11847.64,0,0,,,
FL,,48,1060,3,20024,SYNTHROID ,,,,,,,,,102060,3436,49912.85,0,0,,,
FL,,48,1060,4,20024,SYNTHROID ,,,,,,,,,15443.651,532,7030.06,0,0,,,
FL,,48,1070,3,20024,SYHTHROID ,,,,,,,,,297883,9891,144933.17,0,0,,,
FL,,48,1070,5,20024,SYNTHROID ,,,,,,,,,142557,4822,64429.56,0,0,,,
FL,,48,1070,13,20024,SYNTHROID ,,,,,,,,,29688,1037,16134.07,0,0,,,
FL,,48,1080,3,20024,SYNTHROID ,,,,,,,,,88515,2952,48523.52,0,0,,,
FL,,48,1080,5,20024,SYNTHROID ,,,,,,,,,9998,338,5027.01,0,0,,,
FL,,48,1090,3,20024,SYNTHROID ,,,,,,,,,138859,4609,78384.97,0,0,,,
FL,,48,1090,5,20024,SYNTHROID ,,,,,,,,,34205,1172,17795.67,0,0,,,
FL,,48,1090,13,20024,SYNTHROID ,,,,,,,,,12913,457,7960.9,0,0,,,
FL,,48,1100,3,20024,SYNTHROID ,,,,,,,,,59718,2024,39269.97,0,0,,,
FL,,48,1100,4,20024,SYNTHROID ,,,,,,,,,7274,258,4365.39,0,0,,,
FL,,48,1130,3,20024,SYNTHROID ,,,,,,,,,171187.5,5704,94902.23,0,0,,,
FL,,48,1130,5,20024,SYNTHROID ,,,,,,,,,40879,1365,20752.18,0,0,,,
FL,,48,1130,13,20024,SYNTHROID ,,,,,,,,,12655,452,7710.56,0,0,,,
FL,,48,1140,3,20024,SYNTHROID ,,,,,,,,,74898.031,2442,48583.83,0,0,,,
FL,,48,1140,5,20024,SYNTHROID ,,,,,,,,,12197,406,7201.99,0,0,,,
FL,,48,1140,13,20024,SYNTHROID ,,,,,,,,,5128,181,3670.01,0,0,,,
FL,,48,1170,3,20024,SYNTHROID ,,,,,,,,,15121,502,12726.28,0,0,,,
FL,,48,1170,5,20024,SYNTHROID ,,,,,,,,,276,10,209.12,0,0,,,
FL,,48,5805,1,20024,MAVIK 1 MG,,,,,,,,,39411,1239,37046.1,0,0,,,
FL,,48,5805,41,20024,MAVIK 1 MG,,,,,,,,,544,16,519.21,0,0,,,
FL,,48,5806,1,20024,MAVIK 2 MG,,,,,,,,,55768,1778,52860.62,0,0,,,
FL,,48,5806,41,20024,MAVIK 2 MG,,,,,,,,,10433,335,9861.38,0,0,,,
FL,,48,5807,1,20024,MAVIK 4 MG,,,,,,,,,58716,1757,55177.94,0,0,,,
FL,,48,5807,41,20024,MAVIK 4 MG,,,,,,,,,13105,394,12372.02,0,0,,,
FL,,48,5912,40,20024,TARKA 1/24,,,,,,,,,624,21,1138.44,0,0,,,
FL,,48,5921,80,20024,TARKA 2/18,,,,,,,,,4361,126,7868.12,0,0,,,
FL,,48,5922,40,20024,TARKA 2/24,,,,,,,,,10670,326,19262.09,0,0,,,
FL,,48,5942,40,20024,TARKA 4/24,,,,,,,,,5100,161,9173.24,0,0,,,
FL,,49,13,83,20024,Unasyn (Am,,,,,,,,,514,39,3750.24,0,0,,,
FL,,49,14,83,20024,Unasyn (Am,,,,,,,,,872,73,11688.22,0,0,,,
FL,,49,23,83,20024,Unasyn (Am,,,,,,,,,58,8,864.1,0,0,,,
FL,,49,31,83,20024,Unasyn (Am,,,,,,,,,7,2,57.69,0,0,,,
FL,,49,32,83,20024,Unasyn (Am,,,,,,,,,358,26,4977.57,0,0,,,
FL,,49,210,35,20024,Isoject Pe,,,,,,,,,85,19,296.73,0,0,,,
FL,,49,500,28,20024,Polymyxin ,,,,,,,,,1917,15,203.28,0,0,,,
FL,,49,520,83,20024,Pfizerpen ,,,,,,,,,119.8,8,386.95,0,0,,,
FL,,49,530,28,20024,Pfizerpen ,,,,,,,,,62.4,11,587.79,0,0,,,
FL,,49,750,77,20024,Terramycin,,,,,,,,,10,1,13.08,0,0,,,
FL,,49,801,8,20024,Terramycin,,,,,,,,,38.5,11,145.4,0,0,,,
FL,,49,1201,83,20024,Cefobid (C,,,,,,,,,6,1,97.15,0,0,,,
FL,,49,1202,83,20024,Cefobid (C,,,,,,,,,90,8,1765.45,0,0,,,
FL,,49,1430,66,20024,Geocillin ,,,,,,,,,1356,36,2647.46,0,0,,,
FL,,49,1550,66,20024,Glucotrol ,,,,,,,,,437831,10948,194685.94,0,0,,,
FL,,49,1550,73,20024,Glucotrol ,,,,,,,,,121256,3139,54743.18,0,0,,,
FL,,49,1560,66,20024,Glucotrol ,,,,,,,,,596639,13422,459687.45,0,0,,,
FL,,49,1560,73,20024,Glucotrol ,,,,,,,,,234939,5282,180580.13,0,0,,,
FL,,49,1620,30,20024,Glucotrol ,,,,,,,,,119187.762,3493,55258.88,0,0,,,
FL,,49,2100,66,20024,Antivert (,,,,,,,,,272,5,37.42,0,0,,,
FL,,49,2110,66,20024,Antivert (,,,,,,,,,323,8,52.98,0,0,,,
FL,,49,2110,82,20024,Antivert (,,,,,,,,,46,2,11.99,0,0,,,
FL,,49,2140,66,20024,Antivert (,,,,,,,,,1392,28,1689.49,0,0,,,
FL,,49,2750,41,20024,Cardura (D,,,,,,,,,60,2,43.96,0,0,,,
FL,,49,2750,66,20024,Cardura (D,,,,,,,,,195,7,144.98,0,0,,,
FL,,49,2760,41,20024,Cardura (D,,,,,,,,,60,2,44.96,0,0,,,
FL,,49,2760,66,20024,Cardura (D,,,,,,,,,586,18,410.71,0,0,,,
FL,,49,2770,66,20024,Cardura (D,,,,,,,,,1806,51,1301.01,0,0,,,
FL,,49,2780,41,20024,Cardura (D,,,,,,,,,60,2,47.56,0,0,,,
FL,,49,2780,66,20024,Cardura (D,,,,,,,,,886,26,672.34,0,0,,,
FL,,49,3170,30,20024,VFEND (VOR,,,,,,,,,1277,8,8580.52,0,0,,,
FL,,49,3180,30,20024,VFEND (VOR,,,,,,,,,3283,68,83002.55,0,0,,,
FL,,49,3371,26,20024,Diflucan (,,,,,,,,,407,5,361.41,0,0,,,
FL,,49,3372,26,20024,Diflucan (,,,,,,,,,1800,4,1107.36,0,0,,,
FL,,49,3410,30,20024,Diflucan (,,,,,,,,,1369,70,6121.52,0,0,,,
FL,,49,3420,30,20024,Diflucan (,,,,,,,,,108121.5,5588,779676.81,0,0,,,
FL,,49,3420,41,20024,Diflucan (,,,,,,,,,5188,528,38763.8,0,0,,,
FL,,49,3430,30,20024,Diflucan (,,,,,,,,,82742,3484,962355.77,0,0,,,
FL,,49,3430,41,20024,Diflucan (,,,,,,,,,2403,149,28462.06,0,0,,,
FL,,49,3435,26,20024,Diflucan (,,,,,,,,,16304,37,13775.16,0,0,,,
FL,,49,3436,26,20024,Diflucan (,,,,,,,,,11613,14,7133.33,0,0,,,
FL,,49,3437,26,20024,Diflucan (,,,,,,,,,5300,12,4458.33,0,0,,,
FL,,49,3438,26,20024,Diflucan (,,,,,,,,,11600,20,7159.66,0,0,,,
FL,,49,3440,19,20024,Diflucan (,,,,,,,,,58501,1493,54353.66,0,0,,,
FL,,49,3450,19,20024,Diflucan (,,,,,,,,,23475,542,71654.92,0,0,,,
FL,,49,3500,79,20024,Diflucan (,,,,,,,,,18013,10277,244308.88,0,0,,,
FL,,49,3790,30,20024,Trovan (tr,,,,,,,,,100,4,685.58,0,0,,,
FL,,49,3920,83,20024,GEODON IM ,,,,,,,,,380,4,725.74,0,0,,,
FL,,49,3960,41,20024,GEODON (Zi,,,,,,,,,2153,32,7514.84,0,0,,,
FL,,49,3960,60,20024,GEODON (Zi,,,,,,,,,121167,1982,451249.19,0,0,,,
FL,,49,3970,41,20024,GEODON (Zi,,,,,,,,,3080,46,11484.75,0,0,,,
FL,,49,3970,60,20024,GEODON (Zi,,,,,,,,,156754,2664,584458.51,0,0,,,
