State Code,Firms,Labeler codecode Product Package Size,Product code,Package size Size,Period Covered,FDA Approved drug name,Generic/Brand,Application #,Comments,Gen availability,Name of Gen,Date of Gen availability,Price issue,ANDA APP#,Units Reimbursed,No. of Prescriptions,Total Amount Reimbursed,Medicaid Amount Reimbursed,Non-Medicaid Amount Reimbursed,,,
MA,,603,5332,32,19991,PREDNISONE,,,,,,,,,270,5,12.7,0,0,,,
MA,,603,5333,31,19991,PREDNISONE,,,,,,,,,48,1,3.69,0,0,,,
MA,,603,5333,32,19991,PREDNISONE,,,,,,,,,1159,44,159.03,0,0,,,
MA,,603,5370,21,19991,PRIMIDONE ,,,,,,,,,2534,33,612.21,0,0,,,
MA,,603,5459,21,19991,PROPOXYPHE,,,,,,,,,150,2,8.8,0,0,,,
MA,,603,5459,28,19991,PROPOXYPHE,,,,,,,,,1325,22,88.26,0,0,,,
MA,,603,5489,21,19991,PROPRANOLO,,,,,,,,,240,4,11.48,0,0,,,
MA,,603,5489,32,19991,PROPRANOLO,,,,,,,,,3348,52,153.51,0,0,,,
MA,,603,5490,32,19991,PROPRANOLO,,,,,,,,,3904,53,166.95,0,0,,,
MA,,603,5491,32,19991,PROPRANOLO,,,,,,,,,2500,25,95.38,0,0,,,
MA,,603,5492,21,19991,PROPRANOLO,,,,,,,,,930,11,44.76,0,0,,,
MA,,603,5493,21,19991,PROPRANOLO,,,,,,,,,60,1,4.26,0,0,,,
MA,,603,5493,28,19991,PROPRANOLO,,,,,,,,,144,3,11.04,0,0,,,
MA,,603,5498,21,19991,PROPRANOLO,,,,,,,,,120,4,53.06,0,0,,,
MA,,603,5499,21,19991,PROPRANOLO,,,,,,,,,28,1,15.2,0,0,,,
MA,,603,5503,21,19991,PROPRANOLO,,,,,,,,,60,1,5.56,0,0,,,
MA,,603,5542,21,19991,Q-MIBID DM,,,,,,,,,372,6,42.36,0,0,,,
MA,,603,5543,21,19991,Q-MIBID LA,,,,,,,,,656,10,55.54,0,0,,,
MA,,603,5619,21,19991,QUININE 26,,,,,,,,,120,1,9.35,0,0,,,
MA,,603,5621,21,19991,QUININE   ,,,,,,,,,825,18,119.25,0,0,,,
MA,,603,5754,21,19991,SALSALATE ,,,,,,,,,5878,54,349.26,0,0,,,
MA,,603,5755,21,19991,SALSALATE ,,,,,,,,,12639,125,854.33,0,0,,,
MA,,603,5755,28,19991,SALSALATE ,,,,,,,,,60,1,5.56,0,0,,,
MA,,603,5766,21,19991,SPIRONOLAC,,,,,,,,,1460,12,63.58,0,0,,,
MA,,603,5766,28,19991,SPIRONOLAC,,,,,,,,,60,2,7.38,0,0,,,
MA,,603,5767,21,19991,SPIRONOLAC,,,,,,,,,45,3,9.99,0,0,,,
MA,,603,5778,21,19991,SULFAMETHO,,,,,,,,,180,3,20.01,0,0,,,
MA,,603,5779,28,19991,SULFAMETHO,,,,,,,,,911,45,193.25,0,0,,,
MA,,603,5802,21,19991,SULFASALAZ,,,,,,,,,500,1,54.75,0,0,,,
MA,,603,5872,21,19991,SULINDAC 1,,,,,,,,,120,2,21.42,0,0,,,
MA,,603,5873,21,19991,SULINDAC 2,,,,,,,,,220,4,47.58,0,0,,,
MA,,603,5919,21,19991,TETRACYCLI,,,,,,,,,282,8,30.33,0,0,,,
MA,,603,5919,32,19991,TETRACYCLI,,,,,,,,,21,1,2.97,0,0,,,
MA,,603,5920,21,19991,TETRACYCLI,,,,,,,,,570,12,58.87,0,0,,,
MA,,603,5945,21,19991,THEOPHYLLI,,,,,,,,,646,10,49.98,0,0,,,
MA,,603,5945,28,19991,THEOPHYLLI,,,,,,,,,390,4,23.27,0,0,,,
MA,,603,5946,21,19991,THEOPHYLLI,,,,,,,,,500,7,34.86,0,0,,,
MA,,603,5946,28,19991,THEOPHYLLI,,,,,,,,,2820,43,224.14,0,0,,,
MA,,603,5992,21,19991,THIORIDAZI,,,,,,,,,540,11,76.63,0,0,,,
MA,,603,5994,21,19991,THIORIDAZI,,,,,,,,,169,9,50.14,0,0,,,
MA,,603,5995,21,19991,THIORIDAZI,,,,,,,,,720,9,164.69,0,0,,,
MA,,603,6018,21,19991,THIOTHIXEN,,,,,,,,,60,2,6.1,0,0,,,
MA,,603,6046,32,19991,THYROID 1G,,,,,,,,,1585,27,80.4,0,0,,,
MA,,603,6047,32,19991,THYROID 2G,,,,,,,,,120,4,11.42,0,0,,,
MA,,603,6121,21,19991,TOLBUTAMID,,,,,,,,,678,10,42.57,0,0,,,
MA,,603,6144,21,19991,TRAZADONE ,,,,,,,,,260,6,27.2,0,0,,,
MA,,603,6145,21,19991,TRAZADONE ,,,,,,,,,3609,87,469.33,0,0,,,
MA,,603,6145,28,19991,TRAZADONE ,,,,,,,,,4671,92,552,0,0,,,
MA,,603,6146,21,19991,TRAZADONE ,,,,,,,,,2335,109,981.27,0,0,,,
MA,,603,6181,32,19991,TRIAMTEREN,,,,,,,,,100,1,14.38,0,0,,,
MA,,603,6182,21,19991,TRIAMETREN,,,,,,,,,30,1,3.33,0,0,,,
MA,,603,6182,28,19991,TRIAMETREN,,,,,,,,,90,3,11.49,0,0,,,
MA,,603,6186,10,19991,TRIAZOLAM ,,,,,,,,,190,6,61.36,0,0,,,
MA,,603,6187,10,19991,TRIAZOLAM ,,,,,,,,,120,4,43.48,0,0,,,
MA,,603,6240,21,19991,TRIHEXYPHE,,,,,,,,,240,4,20.72,0,0,,,
MA,,603,6264,21,19991,TRIMETHOPR,,,,,,,,,30,1,5.78,0,0,,,
MA,,603,6265,21,19991,TRIMETHOPR,,,,,,,,,150,5,36.8,0,0,,,
MA,,603,6334,21,19991,VALPROIC A,,,,,,,,,680,5,94.58,0,0,,,
MA,,603,6356,21,19991,VERAPAMIL ,,,,,,,,,2760,34,396.74,0,0,,,
MA,,603,6357,21,19991,VERAPAMIL ,,,,,,,,,215,3,14.09,0,0,,,
MA,,603,6360,21,19991,VERAPAMIL ,,,,,,,,,90,3,26.55,0,0,,,
MA,,603,6381,21,19991,VICA-FORT ,,,,,,,,,3190,71,397.1,0,0,,,
MA,,603,6430,21,19991,YOHIMBINE ,,,,,,,,,3515,40,207.28,0,0,,,
MA,,603,6475,21,19991,Z+PRENATAL,,,,,,,,,180,1,18.25,0,0,,,
MA,,603,6500,66,19991,AMOXICILLI,,,,,,,,,150,1,4.21,0,0,,,
MA,,603,6501,66,19991,AMOXICILLI,,,,,,,,,6000,37,172.77,0,0,,,
MA,,603,6563,64,19991,ERYTHRO-SU,,,,,,,,,800,4,51.16,0,0,,,
MA,,603,6563,68,19991,ERYTHRO-SU,,,,,,,,,400,2,26.04,0,0,,,
MA,,603,6605,68,19991,PENICILLIN,,,,,,,,,400,2,5,0,0,,,
MA,,603,7020,73,19991,A/B OTIC D,,,,,,,,,75,5,20.05,0,0,,,
MA,,603,7035,41,19991,ACETIC ACI,,,,,,,,,215,14,57.64,0,0,,,
MA,,603,7036,39,19991,ACETIC ACI,,,,,,,,,50,5,28.15,0,0,,,
MA,,603,7052,39,19991,ANTIBIOTIC,,,,,,,,,290,29,407.37,0,0,,,
MA,,603,7158,37,19991,GENTAFAIR ,,,,,,,,,25,5,21.95,0,0,,,
MA,,603,7178,41,19991,NAPHAZOLIN,,,,,,,,,75,5,29.8,0,0,,,
MA,,603,7238,73,19991,OCTICAINE ,,,,,,,,,465,31,357.64,0,0,,,
MA,,603,7247,41,19991,PILOCARPIN,,,,,,,,,45,3,11.61,0,0,,,
MA,,603,7249,41,19991,PILOCARPIN,,,,,,,,,165,11,54.34,0,0,,,
MA,,603,7251,41,19991,PILOCARPIN,,,,,,,,,15,1,5.24,0,0,,,
MA,,603,7253,41,19991,PILOCARPIN,,,,,,,,,915,61,332.6,0,0,,,
MA,,603,7262,70,19991,POLYTRACIN,,,,,,,,,24,6,54.16,0,0,,,
MA,,603,7280,41,19991,SODIUM SUL,,,,,,,,,375,23,59.62,0,0,,,
MA,,603,7345,37,19991,TOBRAMYCIN,,,,,,,,,10,2,10.12,0,0,,,
MA,,603,7718,83,19991,BETAMETHAS,,,,,,,,,180,4,19.68,0,0,,,
MA,,603,7719,49,19991,BETAMETHAS,,,,,,,,,60,1,7.89,0,0,,,
MA,,603,7729,86,19991,CERVICAL A,,,,,,,,,312,4,54.31,0,0,,,
MA,,603,7730,83,19991,CLOTRIMAZO,,,,,,,,,45,1,9.92,0,0,,,
MA,,603,7748,88,19991,FLUOCINOLO,,,,,,,,,120,2,10.06,0,0,,,
MA,,603,7770,74,19991,GENTAMYCIN,,,,,,,,,15,1,3.82,0,0,,,
MA,,603,7780,78,19991,HYDROCORTI,,,,,,,,,30,1,3.6,0,0,,,
MA,,603,7781,78,19991,HYDROCORTI,,,,,,,,,90,2,13.13,0,0,,,
MA,,603,7784,54,19991,HYDROCORTI,,,,,,,,,600,5,36.9,0,0,,,
MA,,603,7820,78,19991,NYSTATIN C,,,,,,,,,210,7,29.63,0,0,,,
MA,,603,7851,74,19991,TRIAMCINOL,,,,,,,,,15,1,3.73,0,0,,,
MA,,603,7851,90,19991,TRIAMCINOL,,,,,,,,,1440,15,72.59,0,0,,,
MA,,603,7852,74,19991,TRIAMCINOL,,,,,,,,,60,3,12.23,0,0,,,
MA,,603,7855,49,19991,TRIAMCINOL,,,,,,,,,1080,18,123.31,0,0,,,
MA,,603,7870,69,19991,TRIAMCINOL,,,,,,,,,40,8,45.9,0,0,,,
MA,,615,336,13,19991,NITROGLYCE,,,,,,,,,32,1,4.56,0,0,,,
MA,,615,450,13,19991,LORAZEPAM ,,,,,,,,,2,2,6.5,0,0,,,
MA,,615,518,13,19991,DIGOXIN 0.,,,,,,,,,120,2,16.66,0,0,,,
MA,,615,547,13,19991,DIGOXIN 0.,,,,,,,,,260,3,36.54,0,0,,,
MA,,615,645,1,19991,FERROUS SU,,,,,,,,,100,1,3.25,0,0,,,
MA,,615,1308,13,19991,NITROFURAN,,,,,,,,,52,3,41.91,0,0,,,
MA,,615,1309,13,19991,NITROFURAN,,,,,,,,,302,12,329.29,0,0,,,
MA,,615,3546,13,19991,METOCLOPRA,,,,,,,,,465,7,66.38,0,0,,,
MA,,641,123,23,19991,AMIKACIN S,,,,,,,,,12,1,67.12,0,0,,,
MA,,641,130,25,19991,MEPERIDINE,,,,,,,,,37,3,24.69,0,0,,,
MA,,641,140,25,19991,MEPERIDINE,,,,,,,,,104,8,57.23,0,0,,,
MA,,641,150,25,19991,MEPERIDINE,,,,,,,,,16,2,13.96,0,0,,,
MA,,641,160,25,19991,MEPERIDINE,,,,,,,,,72,26,116.33,0,0,,,
MA,,641,168,25,19991,MORPHINE S,,,,,,,,,1818,131,1399.57,0,0,,,
MA,,641,170,25,19991,MORPHINE S,,,,,,,,,126,55,235.79,0,0,,,
MA,,641,180,25,19991,MORPHINE S,,,,,,,,,1575,612,2662.88,0,0,,,
MA,,641,190,25,19991,MORPHINE S,,,,,,,,,84,32,139.06,0,0,,,
MA,,641,330,25,19991,ATROPINE S,,,,,,,,,275,3,96.33,0,0,,,
MA,,641,367,25,19991,DEXAMETHAS,,,,,,,,,3,1,8.09,0,0,,,
MA,,641,369,25,19991,DIAZEPAM I,,,,,,,,,16,5,47.65,0,0,,,
MA,,641,370,25,19991,CYANOCOBAL,,,,,,,,,5808,5498,20016.88,0,0,,,
MA,,641,371,25,19991,DIAZEPAM I,,,,,,,,,554,94,898.17,0,0,,,
MA,,641,372,25,19991,DEXAMETHAS,,,,,,,,,137,13,73,0,0,,,
MA,,641,376,25,19991,DIPHENHYDR,,,,,,,,,1404,44,938.25,0,0,,,
MA,,641,382,25,19991,FUROSEMIDE,,,,,,,,,123,16,82.57,0,0,,,
MA,,641,387,25,19991,HEP-LOCK (,,,,,,,,,107,5,40.09,0,0,,,
MA,,641,389,25,19991,HEP-LOCK (,,,,,,,,,4959,43,2202.49,0,0,,,
MA,,641,391,25,19991,HEPARIN SO,,,,,,,,,520,17,140.62,0,0,,,
MA,,641,392,25,19991,HEP-LOCK (,,,,,,,,,200,4,91.52,0,0,,,
MA,,641,395,25,19991,GENTAMICIN,,,,,,,,,2256,83,815.58,0,0,,,
MA,,641,400,25,19991,HEPARIN SO,,,,,,,,,8841,317,6531.29,0,0,,,
MA,,641,410,25,19991,HEPARIN SO,,,,,,,,,1067,40,900.56,0,0,,,
MA,,641,432,25,19991,HYDROXYZIN,,,,,,,,,31,3,22.14,0,0,,,
MA,,641,433,25,19991,HYDROXYZIN,,,,,,,,,332,22,206.76,0,0,,,
MA,,641,436,25,19991,LIDOCAINE ,,,,,,,,,477,24,126.11,0,0,,,
MA,,641,476,25,19991,PHENOBARBI,,,,,,,,,9,3,15.53,0,0,,,
MA,,641,477,25,19991,PHENOBARBI,,,,,,,,,45,12,86.21,0,0,,,
MA,,641,491,25,19991,PROCHLORPE,,,,,,,,,2439,212,3317.17,0,0,,,
MA,,641,493,25,19991,PHENYTOIN ,,,,,,,,,152,3,142.05,0,0,,,
MA,,641,1132,31,19991,INFUMORPH ,,,,,,,,,200,10,2497.8,0,0,,,
MA,,641,1140,35,19991,MEPERIDINE,,,,,,,,,12,3,10.04,0,0,,,
MA,,641,1150,35,19991,MEPERIDINE,,,,,,,,,1,1,3.37,0,0,,,
MA,,641,1190,35,19991,MORPHINE S,,,,,,,,,1,1,3.56,0,0,,,
MA,,641,1397,35,19991,CHLORPROMA,,,,,,,,,26,4,35.88,0,0,,,
MA,,641,1398,35,19991,CHLORPROMA,,,,,,,,,50,6,40.56,0,0,,,
MA,,641,1408,33,19991,DIAZEPAM I,,,,,,,,,10,1,14.38,0,0,,,
MA,,641,1408,35,19991,DIAZEPAM I,,,,,,,,,62,12,104.85,0,0,,,
MA,,641,1420,35,19991,EPINEPHRIN,,,,,,,,,5,4,13.96,0,0,,,
MA,,641,1425,35,19991,FUROSEMIDE,,,,,,,,,330,16,122.39,0,0,,,
MA,,641,1426,35,19991,FUROSEMIDE,,,,,,,,,39,5,20.32,0,0,,,
MA,,641,1495,35,19991,PROMETHAZI,,,,,,,,,269,22,264.28,0,0,,,
MA,,641,1496,35,19991,PROMETHAZI,,,,,,,,,12,2,16.51,0,0,,,
MA,,641,1500,36,19991,SODIUM CHL,,,,,,,,,1050,8,96.71,0,0,,,
MA,,641,2260,41,19991,CYANOCOBAL,,,,,,,,,2643,263,1177.05,0,0,,,
MA,,641,2270,41,19991,CYANCOBALA,,,,,,,,,30,1,7,0,0,,,
MA,,641,2273,41,19991,DEXAMETHAS,,,,,,,,,456,35,159.91,0,0,,,
MA,,641,2277,41,19991,DEXAMETHAS,,,,,,,,,80,8,110.02,0,0,,,
MA,,641,2289,41,19991,DIAZEPAM I,,,,,,,,,633,10,689.74,0,0,,,
MA,,641,2311,25,19991,FUROSEMIDE,,,,,,,,,156,8,64.03,0,0,,,
MA,,641,2312,25,19991,FUROSEMIDE,,,,,,,,,130,8,57.16,0,0,,,
MA,,641,2331,43,19991,GENTAMICIN,,,,,,,,,900,3,407.73,0,0,,,
MA,,641,2341,41,19991,HYDROMORPH,,,,,,,,,300,4,150.25,0,0,,,
MA,,641,2343,41,19991,MORPHINE S,,,,,,,,,231,17,277.68,0,0,,,
MA,,641,2345,41,19991,MORPHINE S,,,,,,,,,1260,26,752.4,0,0,,,
MA,,641,2369,41,19991,LEUCOVORIN,,,,,,,,,29,11,1463,0,0,,,
MA,,641,2380,41,19991,LIDOCAINE ,,,,,,,,,3630,121,425.66,0,0,,,
MA,,641,2380,45,19991,LIDOCAINE ,,,,,,,,,3256,117,387.87,0,0,,,
MA,,641,2390,41,19991,LIDOCAINE ,,,,,,,,,50,1,3.22,0,0,,,
MA,,641,2400,45,19991,LIDOCAINE ,,,,,,,,,300,1,8.61,0,0,,,
MA,,641,2436,41,19991,HEP-LOCK (,,,,,,,,,2209,64,330.59,0,0,,,
MA,,641,2436,45,19991,HEP-LOCK (,,,,,,,,,3270,84,447.13,0,0,,,
MA,,641,2438,45,19991,HEP-LOCK (,,,,,,,,,5788,124,586.94,0,0,,,
MA,,641,2440,41,19991,HEPARIN SO,,,,,,,,,272,8,88.1,0,0,,,
MA,,641,2440,45,19991,HEPARIN SO,,,,,,,,,200,8,45.38,0,0,,,
MA,,641,2442,41,19991,HEP-LOCK (,,,,,,,,,240,1,14.62,0,0,,,
MA,,641,2442,45,19991,HEP-LOCK (,,,,,,,,,30,1,4.51,0,0,,,
MA,,641,2443,41,19991,HEP-LOCK (,,,,,,,,,180,1,12.19,0,0,,,
MA,,641,2443,45,19991,HEP-LOCK (,,,,,,,,,21210,48,1342.12,0,0,,,
MA,,641,2450,45,19991,HEPARIN SO,,,,,,,,,60,1,2.26,0,0,,,
MA,,641,2460,41,19991,HEPARIN SO,,,,,,,,,330,11,312.51,0,0,,,
MA,,641,2460,45,19991,HEPARIN SO,,,,,,,,,3193,157,1471.03,0,0,,,
MA,,641,2470,45,19991,HEPARIN SO,,,,,,,,,264,7,169.71,0,0,,,
MA,,641,2670,45,19991,BACTERIOST,,,,,,,,,510,7,28.24,0,0,,,
MA,,641,2764,43,19991,SULFAMETHO,,,,,,,,,180,3,214.11,0,0,,,
MA,,641,2765,43,19991,SULFAMETHO,,,,,,,,,2200,1,237.32,0,0,,,
MA,,641,2800,41,19991,BACTERIOST,,,,,,,,,240,3,9.84,0,0,,,
MA,,641,3262,9,19991,HEP-LOCK (,,,,,,,,,251,8,193.36,0,0,,,
MA,,642,74,16,19991,VITAFOL SY,,,,,,,,,480,1,27.06,0,0,,,
MA,,642,88,10,19991,FLORVITE +,,,,,,,,,100,1,14.23,0,0,,,
MA,,642,200,10,19991,STROVITE  ,,,,,,,,,100,1,18.22,0,0,,,
MA,,662,2010,66,19991,Bonine Che,,,,,,,,,100,1,42.89,0,0,,,
MA,,662,2100,66,19991,Antivert (,,,,,,,,,780,8,268.89,0,0,,,
MA,,662,2110,66,19991,Antivert (,,,,,,,,,30,1,3.26,0,0,,,
MA,,662,4110,66,19991,Glucotrol ,,,,,,,,,470,8,182.01,0,0,,,
MA,,662,5100,47,19991,Sinequan O,,,,,,,,,720,2,154.46,0,0,,,
MA,,662,5350,66,19991,Sinequan C,,,,,,,,,620,17,261.71,0,0,,,
MA,,662,5360,66,19991,Sinequan C,,,,,,,,,390,7,237.61,0,0,,,
MA,,662,5370,50,19991,Sinequan C,,,,,,,,,120,4,221.48,0,0,,,
MA,,662,5380,66,19991,Sinequan C,,,,,,,,,1050,14,1127.77,0,0,,,
MA,,663,3230,66,19991,Feldene Ca,,,,,,,,,160,3,316.4,0,0,,,
MA,,663,3940,66,19991,Diabinese ,,,,,,,,,60,1,43.15,0,0,,,
MA,,663,4300,66,19991,Minizide 1,,,,,,,,,150,4,96.43,0,0,,,
MA,,663,4310,71,19991,Minipress ,,,,,,,,,122,2,51.67,0,0,,,
MA,,663,4370,71,19991,Minipress ,,,,,,,,,60,1,35.81,0,0,,,
MA,,665,1624,80,19991,LACTULOSE ,,,,,,,,,960,2,52.9,0,0,,,
MA,,665,4001,6,19991,MEDROXYPRO,,,,,,,,,33,4,18.54,0,0,,,
MA,,665,4001,7,19991,MEDROXYPRO,,,,,,,,,125,4,22.02,0,0,,,
MA,,665,4120,6,19991,VALPROIC A,,,,,,,,,15092,92,2029.12,0,0,,,
MA,,665,4140,6,19991,AMANTADINE,,,,,,,,,1020,18,205.61,0,0,,,
MA,,665,4160,6,19991,LITHIUM CA,,,,,,,,,3017,33,263.88,0,0,,,
MA,,665,4160,9,19991,LITHIUM CA,,,,,,,,,54812,687,4843.44,0,0,,,
MA,,677,1,1,19991,ACETAMINOP,,,,,,,,,12050,99,371.03,0,0,,,
MA,,677,7,1,19991,AMINOPHYLL,,,,,,,,,890,11,47.83,0,0,,,
MA,,677,10,1,19991,AMPICILLIN,,,,,,,,,70,2,8.96,0,0,,,
MA,,677,10,5,19991,AMPICILLIN,,,,,,,,,50,3,9.29,0,0,,,
MA,,677,11,1,19991,AMPICILLIN,,,,,,,,,50,2,9.94,0,0,,,
MA,,677,12,27,19991,AMPICILLIN,,,,,,,,,200,2,8.76,0,0,,,
MA,,677,13,29,19991,AMPICILLIN,,,,,,,,,200,1,5.48,0,0,,,
MA,,677,40,1,19991,COLCHICINE,,,,,,,,,1894,50,321.7,0,0,,,
MA,,677,40,10,19991,COLCHICINE,,,,,,,,,2630,51,385.52,0,0,,,
MA,,677,46,1,19991,CORTISONE ,,,,,,,,,963,14,300.81,0,0,,,
MA,,677,58,10,19991,DIGOXIN 0.,,,,,,,,,440,9,31.49,0,0,,,
MA,,677,63,1,19991,DIPHENHYDR,,,,,,,,,7418,167,486.67,0,0,,,
MA,,677,63,10,19991,DIPHENHYDR,,,,,,,,,9175,296,860.6,0,0,,,
MA,,677,64,1,19991,DIPHENHYDR,,,,,,,,,10043,271,869.17,0,0,,,
MA,,677,64,10,19991,DIPHENHYDR,,,,,,,,,10787,227,721.71,0,0,,,
MA,,677,69,1,19991,FERROUS GL,,,,,,,,,4900,47,167.24,0,0,,,
MA,,677,70,1,19991,FERROUS SU,,,,,,,,,11840,115,362.25,0,0,,,
MA,,677,70,10,19991,FERROUS SU,,,,,,,,,11410,110,294.4,0,0,,,
MA,,677,71,1,19991,FERROUS SU,,,,,,,,,11200,110,333.6,0,0,,,
MA,,677,71,10,19991,FERROUS SU,,,,,,,,,68856,881,2482.78,0,0,,,
MA,,677,76,1,19991,HYDROCORTI,,,,,,,,,4258,86,475.13,0,0,,,
MA,,677,78,10,19991,LEVOTHYROX,,,,,,,,,6582,411,1170.23,0,0,,,
MA,,677,79,10,19991,LEVOTHYROX,,,,,,,,,300,9,27.7,0,0,,,
MA,,677,107,1,19991,PENICILLIN,,,,,,,,,416,9,38.15,0,0,,,
MA,,677,107,10,19991,PENICILLIN,,,,,,,,,546,14,55.19,0,0,,,
MA,,677,108,1,19991,PENICILLIN,,,,,,,,,316,9,39.75,0,0,,,
MA,,677,108,10,19991,PENICILLIN,,,,,,,,,30,1,3.88,0,0,,,
MA,,677,109,27,19991,PENICILLIN,,,,,,,,,100,1,4.17,0,0,,,
MA,,677,110,27,19991,PENICILLIN,,,,,,,,,250,2,9.42,0,0,,,
MA,,677,110,29,19991,PENICILLIN,,,,,,,,,1600,8,42.7,0,0,,,
MA,,677,116,1,19991,PREDNISOLO,,,,,,,,,27,1,3.62,0,0,,,
MA,,677,117,1,19991,PREDNISONE,,,,,,,,,2804,42,174.06,0,0,,,
MA,,677,117,10,19991,PREDNISONE,,,,,,,,,27108,510,1965.94,0,0,,,
MA,,677,118,10,19991,PROPYLTHIO,,,,,,,,,1060,8,29.54,0,0,,,
MA,,677,122,1,19991,QUINIDINE ,,,,,,,,,930,9,73.53,0,0,,,
MA,,677,123,1,19991,QUININE SU,,,,,,,,,800,8,66.02,0,0,,,
MA,,677,126,10,19991,RESERPINE ,,,,,,,,,975,15,44.19,0,0,,,
MA,,677,131,10,19991,SODIUM BIC,,,,,,,,,240,1,1.78,0,0,,,
MA,,677,132,10,19991,SODIUM FLU,,,,,,,,,10300,108,353.28,0,0,,,
MA,,677,143,1,19991,SULFISOXAZ,,,,,,,,,260,3,29.87,0,0,,,
MA,,677,144,1,19991,TETRACYCLI,,,,,,,,,1176,16,81.89,0,0,,,
MA,,677,144,10,19991,TETRACYCLI,,,,,,,,,200,4,16.86,0,0,,,
MA,,677,150,10,19991,THYROID 30,,,,,,,,,30,1,3.15,0,0,,,
MA,,677,151,10,19991,THYROID 60,,,,,,,,,744,10,29.8,0,0,,,
MA,,677,153,10,19991,THYROID 12,,,,,,,,,90,1,3.48,0,0,,,
MA,,677,163,1,19991,UNI DAILY ,,,,,,,,,11000,110,386.97,0,0,,,
MA,,677,171,1,19991,PAPAVERINE,,,,,,,,,240,4,24.24,0,0,,,
MA,,677,179,1,19991,VITAMIN B-,,,,,,,,,100,1,4.86,0,0,,,
MA,,677,190,1,19991,VITAMIN C ,,,,,,,,,200,2,8,0,0,,,
MA,,677,223,10,19991,BUTABARBIT,,,,,,,,,240,5,22.55,0,0,,,
MA,,677,225,1,19991,CHLORAL HY,,,,,,,,,31,2,7.18,0,0,,,
MA,,677,232,1,19991,MEPROBAMAT,,,,,,,,,30,1,3.46,0,0,,,
MA,,677,233,1,19991,MEPROBAMAT,,,,,,,,,330,9,37,0,0,,,
MA,,677,233,10,19991,MEPROBAMAT,,,,,,,,,690,10,54.02,0,0,,,
MA,,677,236,10,19991,PHENOBARBI,,,,,,,,,6059,123,327.38,0,0,,,
MA,,677,237,10,19991,PHENOBARBI,,,,,,,,,19233,204,635.25,0,0,,,
MA,,677,237,50,19991,PHENOBARBI,,,,,,,,,270,3,10.29,0,0,,,
MA,,677,238,10,19991,PHENOBARBI,,,,,,,,,8002,237,628.38,0,0,,,
MA,,677,301,21,19991,PROGESTERO,,,,,,,,,256,2,40.58,0,0,,,
MA,,677,309,21,19991,TESTOSTERO,,,,,,,,,140,5,119.26,0,0,,,
MA,,677,310,21,19991,TESTOSTERO,,,,,,,,,40,1,52.07,0,0,,,
MA,,677,313,21,19991,TESTOSTERO,,,,,,,,,75,8,116.85,0,0,,,
MA,,677,323,21,19991,VITAMIN B1,,,,,,,,,90,9,48.7,0,0,,,
MA,,677,323,23,19991,VITAMIN B1,,,,,,,,,130,5,30.83,0,0,,,
MA,,677,339,1,19991,COL-PROBEN,,,,,,,,,249,4,23.57,0,0,,,
MA,,677,341,1,19991,DICYCLOMIN,,,,,,,,,1358,15,246.32,0,0,,,
MA,,677,343,1,19991,ERYTHROMYC,,,,,,,,,300,10,53.59,0,0,,,
MA,,677,344,1,19991,ERYTHROMYC,,,,,,,,,213,9,66.96,0,0,,,
MA,,677,346,1,19991,HYDROCHLOR,,,,,,,,,1136,26,80.16,0,0,,,
MA,,677,346,10,19991,HYDROCHLOR,,,,,,,,,11684,310,901.14,0,0,,,
MA,,677,347,1,19991,HYDROCHLOR,,,,,,,,,1126,33,99.69,0,0,,,
MA,,677,347,10,19991,HYDROCHLOR,,,,,,,,,1485,39,118.86,0,0,,,
MA,,677,348,1,19991,ISOSORBIDE,,,,,,,,,1170,11,35.05,0,0,,,
MA,,677,348,10,19991,ISOSORBIDE,,,,,,,,,4528,59,184.36,0,0,,,
MA,,677,354,1,19991,PRIMIDONE ,,,,,,,,,1860,22,483.66,0,0,,,
MA,,677,354,10,19991,PRIMIDONE ,,,,,,,,,120,2,32.66,0,0,,,
MA,,677,355,1,19991,PROBENECID,,,,,,,,,580,11,81.68,0,0,,,
MA,,677,356,1,19991,PROPOXYPHE,,,,,,,,,3602,65,306.02,0,0,,,
MA,,677,356,5,19991,PROPOXYPHE,,,,,,,,,3230,72,306.64,0,0,,,
MA,,677,356,10,19991,PROPOXYPHE,,,,,,,,,210,4,20.26,0,0,,,
MA,,677,358,1,19991,PSEUDOEPHE,,,,,,,,,2100,21,90.41,0,0,,,
MA,,677,376,1,19991,TETRACYCLI,,,,,,,,,28,1,3.44,0,0,,,
MA,,677,377,1,19991,TETRACYCLI,,,,,,,,,952,18,90.82,0,0,,,
MA,,677,377,10,19991,TETRACYCLI,,,,,,,,,75,2,9.09,0,0,,,
MA,,677,385,20,19991,DEXAMETHAS,,,,,,,,,30,5,23.05,0,0,,,
MA,,677,409,1,19991,ISOSORBIDE,,,,,,,,,100,1,5.23,0,0,,,
MA,,677,411,1,19991,PENICILLIN,,,,,,,,,80,3,10.02,0,0,,,
MA,,677,415,1,19991,UNI SERP  ,,,,,,,,,810,10,55.83,0,0,,,
MA,,677,415,10,19991,UNI SERP  ,,,,,,,,,370,4,23.02,0,0,,,
MA,,677,418,1,19991,MECLIZINE ,,,,,,,,,1415,28,99.35,0,0,,,
MA,,677,418,10,19991,MECLIZINE ,,,,,,,,,3629,65,270.6,0,0,,,
